zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-04-12,2023-04-12 08:00:00,313,349,524,135,150,15.4,59.7,0.0,19.1,0,0,0,0,10,0,0.006633,1,8,40,8,1,0,0.0886,1.2782,0.1113,0,0
2,2023-04-12,2023-04-12 08:00:00,143,122,256,51,43,23.8,73.9,0.0,16.6,0,0,0,0,8,2,0.002914,2,33,22,8,1,0,-0.4566,-1.1017,0.2125,0,0
3,2023-04-12,2023-04-12 08:00:00,336,296,510,129,123,14.0,81.1,1.95,26.8,1,0,0,0,18,2,0.006732,3,74,16,8,1,0,0.5132,-1.021,-0.0646,0,0
4,2023-04-12,2023-04-12 08:00:00,128,140,267,61,67,16.2,80.2,0.0,13.5,0,0,0,0,6,1,0.002701,4,9,8,8,1,0,-0.874,-0.2515,-1.2073,0,0
5,2023-04-12,2023-04-12 08:00:00,93,94,151,43,47,8.4,42.2,2.58,20.3,0,1,0,0,3,1,0.001892,5,32,34,8,1,0,0.8568,0.6933,-0.6849,0,0
6,2023-04-12,2023-04-12 08:00:00,377,442,625,145,148,23.4,58.4,7.33,12.9,1,0,0,0,18,0,0.007804,6,8,76,8,1,0,1.4029,1.8817,0.9168,0,0
7,2023-04-12,2023-04-12 08:00:00,21,21,24,9,8,19.7,48.6,0.0,16.4,0,0,0,0,1,1,0.000379,7,74,58,8,1,0,1.0107,0.9377,0.1425,0,0
8,2023-04-12,2023-04-12 08:00:00,16,16,33,8,7,14.0,73.0,0.0,14.9,0,0,0,0,2,0,0.000364,0,62,80,8,1,0,-1.3289,0.3243,0.1394,0,0
9,2023-04-12,2023-04-12 08:00:00,109,109,163,37,37,12.9,59.4,0.0,32.4,0,0,0,0,4,3,0.002192,1,5,25,8,1,0,-0.1689,-0.3471,0.0142,0,0
10,2023-04-12,2023-04-12 08:00:00,338,375,516,132,117,18.6,71.7,0.0,26.9,0,0,0,0,14,1,0.006386,2,48,40,8,1,0,-0.2984,1.0533,-0.2468,0,0
11,2023-04-12,2023-04-12 08:00:00,260,303,365,109,119,14.7,42.6,0.0,26.7,0,0,0,0,11,1,0.004899,3,32,48,8,1,0,-0.8182,-0.7711,-0.3257,0,0
12,2023-04-12,2023-04-12 08:00:00,134,158,213,58,59,15.1,56.5,0.0,28.3,0,0,0,0,11,0,0.002814,4,16,53,8,1,0,0.2609,-0.812,0.0542,0,0
