zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-04-11,2023-04-11 08:00:00,303,327,555,126,123,11.2,54.1,0.0,26.8,0,0,0,0,15,0,0.006633,1,8,40,8,1,0,-1.7631,-0.6212,0.7465,0,0
2,2023-04-11,2023-04-11 08:00:00,141,127,235,64,54,18.9,84.2,0.0,20.7,0,0,0,0,7,1,0.002914,2,33,22,8,1,0,-0.0457,-0.021,-0.662,0,0
3,2023-04-11,2023-04-11 08:00:00,353,319,503,131,129,18.8,63.0,0.0,9.6,0,0,0,0,16,1,0.006732,3,74,16,8,1,0,-0.8194,-0.3667,0.7332,0,0
4,2023-04-11,2023-04-11 08:00:00,152,128,224,48,42,25.0,45.7,0.0,20.8,0,0,0,0,4,2,0.002701,4,9,8,8,1,0,0.2558,-0.4899,0.8253,0,0
5,2023-04-11,2023-04-11 08:00:00,94,89,136,31,29,22.9,46.9,0.0,24.7,0,0,0,0,4,0,0.001892,5,32,34,8,1,0,-0.8879,0.5541,2.567,0,0
6,2023-04-11,2023-04-11 08:00:00,400,403,603,181,157,17.9,64.9,0.0,27.6,0,0,0,0,13,1,0.007804,6,8,76,8,1,0,1.0285,-0.9798,0.1675,0,0
7,2023-04-11,2023-04-11 08:00:00,20,22,27,6,6,20.1,49.9,6.14,27.9,0,1,0,0,3,1,0.000379,7,74,58,8,1,0,0.113,0.1469,1.8612,0,0
8,2023-04-11,2023-04-11 08:00:00,23,24,22,9,9,27.8,73.2,0.0,30.5,0,0,0,0,1,1,0.000364,0,62,80,8,1,0,-1.4945,0.0983,0.1074,0,0
9,2023-04-11,2023-04-11 08:00:00,128,117,179,38,36,22.7,74.1,0.0,16.6,0,0,0,0,7,1,0.002192,1,5,25,8,1,0,0.6393,0.4655,-0.2408,0,0
10,2023-04-11,2023-04-11 08:00:00,307,277,501,151,147,22.1,77.2,0.0,8.1,0,0,0,0,6,1,0.006386,2,48,40,8,1,0,-0.2645,0.9301,0.9272,0,0
11,2023-04-11,2023-04-11 08:00:00,236,193,418,95,91,19.0,41.9,0.9,15.8,1,0,0,0,8,1,0.004899,3,32,48,8,1,0,0.5959,-0.2819,-1.2975,0,0
12,2023-04-11,2023-04-11 08:00:00,153,163,224,55,51,25.2,68.7,0.0,28.6,0,0,0,0,12,2,0.002814,4,16,53,8,1,0,-0.557,0.3027,0.833,0,0
