zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-04-28,2023-04-28 08:00:00,328,313,545,154,156,29.4,86.1,0.0,26.6,0,0,0,0,8,2,0.006633,1,8,40,8,1,0,-0.5001,0.9633,-1.0629,0,0
2,2023-04-28,2023-04-28 08:00:00,156,136,253,59,52,18.1,66.7,0.0,15.7,0,0,0,0,10,1,0.002914,2,33,22,8,1,0,0.4782,-0.5679,0.5021,0,0
3,2023-04-28,2023-04-28 08:00:00,344,329,521,155,170,17.4,42.1,0.0,14.0,0,0,0,0,11,0,0.006732,3,74,16,8,1,0,-0.3588,0.0865,0.839,0,0
4,2023-04-28,2023-04-28 08:00:00,133,113,172,52,50,22.1,43.7,0.0,13.6,0,0,0,0,10,0,0.002701,4,9,8,8,1,0,-0.1596,1.2283,-0.0557,0,0
5,2023-04-28,2023-04-28 08:00:00,84,79,160,32,29,26.5,46.8,0.0,34.0,0,0,0,0,8,2,0.001892,5,32,34,8,1,0,-0.3995,0.2562,-0.7307,0,0
6,2023-04-28,2023-04-28 08:00:00,356,404,623,153,164,23.2,89.1,0.0,25.7,0,0,0,0,8,2,0.007804,6,8,76,8,1,0,0.4282,1.3838,-1.4918,0,0
7,2023-04-28,2023-04-28 08:00:00,26,23,30,8,8,19.0,80.8,0.0,28.7,0,0,0,0,0,1,0.000379,7,74,58,8,1,0,0.1073,-0.7356,0.1322,0,0
8,2023-04-28,2023-04-28 08:00:00,21,24,24,9,9,14.2,79.9,0.0,15.5,0,0,0,0,3,1,0.000364,0,62,80,8,1,0,-0.9759,0.8308,-0.1016,0,0
9,2023-04-28,2023-04-28 08:00:00,129,113,164,45,44,27.5,84.0,12.1,23.0,1,0,0,0,3,0,0.002192,1,5,25,8,1,0,-0.1734,-0.1017,0.2487,0,0
10,2023-04-28,2023-04-28 08:00:00,286,250,541,135,115,20.0,48.3,0.0,30.8,0,0,0,0,17,0,0.006386,2,48,40,8,1,0,0.7775,0.0876,0.7858,0,0
11,2023-04-28,2023-04-28 08:00:00,222,235,372,106,107,18.5,57.6,0.0,7.8,0,0,0,0,12,0,0.004899,3,32,48,8,1,0,1.0077,0.1469,-0.0688,0,0
12,2023-04-28,2023-04-28 08:00:00,157,155,220,48,50,21.6,49.6,0.0,5.6,0,0,0,0,7,3,0.002814,4,16,53,8,1,0,-0.4352,0.4569,-1.0504,0,0
13,2023-04-28,2023-04-28 08:00:00,10,8,16,4,3,35.1,68.5,0.79,20.3,1,0,0,1,1,2,0.000253,5,50,49,8,1,0,-0.7355,-0.4246,-0.533,0,0
14,2023-04-28,2023-04-28 08:00:00,65,61,101,23,20,15.6,42.0,0.0,27.0,0,0,0,0,3,1,0.001216,6,10,63,8,1,0,-1.2336,0.2773,0.552,0,0
15,2023-04-28,2023-04-28 08:00:00,101,108,132,34,38,19.5,83.7,0.32,33.5,1,0,0,0,3,3,0.001712,7,20,53,8,1,0,-0.188,-0.3562,0.5657,0,0
16,2023-04-28,2023-04-28 08:00:00,400,403,610,143,136,33.2,50.6,0.0,21.3,0,0,0,0,13,0,0.007253,0,75,42,8,1,0,0.7707,0.1528,-0.9615,0,0
17,2023-04-28,2023-04-28 08:00:00,132,157,221,61,58,23.7,41.4,0.0,17.9,0,0,0,0,7,1,0.002824,1,78,29,8,1,0,-0.277,1.7948,-1.5498,0,0
18,2023-04-28,2023-04-28 08:00:00,12,12,13,1,0,19.9,63.1,6.68,7.6,1,0,0,0,2,5,9.4e-05,2,10,34,8,1,0,-0.7088,-0.0349,0.1143,0,0
19,2023-04-28,2023-04-28 08:00:00,28,25,92,27,31,24.3,56.6,0.0,25.6,0,0,0,0,3,0,0.001037,3,15,34,8,1,0,-0.1108,0.9023,-0.3728,0,0
20,2023-04-28,2023-04-28 08:00:00,69,58,100,26,25,21.7,73.2,3.96,19.5,1,0,0,0,3,3,0.001046,4,53,40,8,1,0,-1.378,-0.9871,-0.3473,0,0
21,2023-04-28,2023-04-28 08:00:00,294,299,529,115,118,17.6,53.2,0.0,30.6,0,0,0,0,3,1,0.006254,5,51,25,8,1,0,-0.2757,-0.7089,0.7527,0,0
22,2023-04-28,2023-04-28 08:00:00,214,211,350,98,106,23.5,81.7,0.3,15.1,1,0,0,0,10,2,0.004519,6,50,31,8,1,0,0.1561,0.4517,-0.278,0,0
23,2023-04-28,2023-04-28 08:00:00,94,78,136,22,23,21.4,67.5,0.0,22.0,0,0,0,0,3,1,0.001695,7,14,26,8,1,0,-0.1943,-0.7135,-1.1424,0,0
24,2023-04-28,2023-04-28 08:00:00,0,0,1,1,0,24.5,52.6,0.1,20.2,1,0,0,0,0,0,3.6e-05,0,36,25,8,1,0,-0.3421,-0.8803,0.6898,0,0
25,2023-04-28,2023-04-28 08:00:00,23,26,28,6,5,8.5,48.8,0.0,12.9,0,0,0,0,0,0,0.000437,1,53,39,8,1,0,1.6717,-0.017,0.0914,0,0
26,2023-04-28,2023-04-28 08:00:00,81,78,144,44,38,9.9,71.1,0.0,22.8,0,0,0,0,3,0,0.001895,2,33,46,8,1,0,-0.0826,-1.0201,-0.5792,0,0
27,2023-04-28,2023-04-28 08:00:00,196,223,320,85,78,27.9,42.5,0.0,33.2,0,0,0,0,5,2,0.004045,3,34,9,8,1,0,-0.1289,-0.0197,0.6057,0,0
28,2023-04-28,2023-04-28 08:00:00,25,26,26,6,5,24.5,89.4,0.0,31.6,0,0,0,0,1,2,0.000366,4,56,39,8,1,0,-0.9561,0.2953,-0.4459,0,0
29,2023-04-28,2023-04-28 08:00:00,28,24,40,12,11,25.1,67.2,0.0,14.0,0,0,0,0,0,2,0.000559,5,32,77,8,1,0,0.1777,-0.1782,0.6902,0,0
30,2023-04-28,2023-04-28 08:00:00,50,58,95,25,23,23.9,72.7,4.89,18.7,1,0,0,0,2,2,0.001103,6,32,68,8,1,0,-0.8788,-0.3517,-0.2395,0,0
31,2023-04-28,2023-04-28 08:00:00,261,236,392,105,115,26.3,83.6,0.0,17.3,0,0,0,0,10,1,0.005001,7,63,23,8,1,0,0.0707,0.642,1.0083,0,0
32,2023-04-28,2023-04-28 08:00:00,9,10,6,6,6,20.1,47.2,0.0,14.3,0,0,0,0,1,1,0.000171,0,22,36,8,1,0,-0.7431,0.9175,0.9723,0,0
33,2023-04-28,2023-04-28 08:00:00,89,72,133,28,26,23.7,55.1,3.35,15.3,1,0,0,0,6,3,0.002071,1,73,38,8,1,0,-0.1555,-0.8418,-1.9046,0,0
34,2023-04-28,2023-04-28 08:00:00,504,565,857,210,210,18.7,83.1,0.0,18.2,0,0,0,0,20,0,0.010511,2,59,79,8,1,0,-0.2392,1.0749,-0.8096,0,0
35,2023-04-28,2023-04-28 08:00:00,365,362,628,163,150,22.3,63.4,0.0,6.8,0,0,0,0,12,3,0.007928,3,51,33,8,1,0,0.6136,0.0701,0.4593,0,0
36,2023-04-28,2023-04-28 08:00:00,109,103,175,42,45,15.3,73.4,0.0,21.6,0,0,0,0,3,2,0.002242,4,70,68,8,1,0,0.4912,-1.3518,-0.5557,0,0
37,2023-04-28,2023-04-28 08:00:00,552,507,856,214,223,22.2,85.1,0.0,13.3,0,0,0,0,12,1,0.010246,5,11,19,8,1,0,0.5525,-0.4799,0.1061,0,0
38,2023-04-28,2023-04-28 08:00:00,211,184,340,71,67,19.9,48.9,5.23,16.7,1,0,0,0,10,2,0.004397,6,25,59,8,1,0,-0.6584,1.207,0.303,0,0
39,2023-04-28,2023-04-28 08:00:00,30,27,49,16,14,19.9,87.8,0.62,19.8,1,0,0,0,1,0,0.000659,7,54,53,8,1,0,0.7911,0.3882,-0.1253,0,0
40,2023-04-28,2023-04-28 08:00:00,966,860,1456,397,338,22.0,59.4,0.0,23.3,0,0,0,0,41,2,0.018691,0,72,37,8,1,0,0.0447,0.2116,-2.832,0,0
41,2023-04-28,2023-04-28 08:00:00,353,349,593,162,172,25.6,48.7,0.0,12.0,0,0,0,0,16,0,0.007144,1,6,19,8,1,0,0.8256,-1.1524,0.6965,0,0
42,2023-04-28,2023-04-28 08:00:00,385,450,648,167,189,23.7,45.4,0.28,23.8,1,0,0,0,16,2,0.008165,2,39,48,8,1,0,0.7031,0.7008,-0.3539,0,0
43,2023-04-28,2023-04-28 08:00:00,540,628,863,219,232,16.8,55.4,4.29,22.3,1,0,0,0,27,4,0.010707,3,42,60,8,1,0,-0.3539,-1.5704,0.8899,0,0
44,2023-04-28,2023-04-28 08:00:00,943,1086,1496,368,418,6.8,88.5,0.0,17.4,0,0,0,0,28,2,0.019027,4,63,5,8,1,0,-0.0329,0.5921,-2.4214,0,0
45,2023-04-28,2023-04-28 08:00:00,664,587,1092,280,294,15.0,81.5,0.0,17.2,0,0,0,0,29,1,0.013462,5,69,27,8,1,0,-0.5949,-1.7002,-0.2868,0,0
46,2023-04-28,2023-04-28 08:00:00,728,737,1082,290,305,14.4,69.8,0.0,16.9,0,0,0,0,29,2,0.013908,6,18,43,8,1,0,-1.0586,0.7311,-0.5885,0,0
47,2023-04-28,2023-04-28 08:00:00,428,350,716,162,149,17.2,78.4,0.46,16.4,1,0,0,0,9,0,0.008501,7,30,24,8,1,0,-0.8218,-0.4925,-0.2564,0,0
48,2023-04-28,2023-04-28 08:00:00,998,805,1636,389,366,27.5,63.6,0.0,19.2,0,0,0,0,40,1,0.020576,0,25,74,8,1,0,1.0767,0.2969,1.2574,0,0
49,2023-04-28,2023-04-28 08:00:00,489,498,798,171,185,26.4,89.8,0.0,33.5,0,0,0,0,14,0,0.010032,1,5,46,8,1,0,-0.4587,0.1949,-0.839,0,0
50,2023-04-28,2023-04-28 08:00:00,286,282,407,110,123,18.7,65.5,3.53,18.9,1,0,0,0,6,2,0.005268,2,7,19,8,1,0,-1.6065,0.4535,2.4879,0,0
51,2023-04-28,2023-04-28 08:00:00,1021,911,1560,403,404,28.3,53.7,0.0,15.0,0,0,0,0,39,1,0.019629,3,44,35,8,1,0,-0.5089,-0.1149,-0.8224,0,0
52,2023-04-28,2023-04-28 08:00:00,463,536,729,155,141,20.9,55.1,0.0,11.5,0,0,0,0,14,2,0.008889,4,35,77,8,1,0,0.2306,0.566,0.6317,0,0
