zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-04-29,2023-04-29 08:00:00,216,186,343,85,90,18.7,81.0,0.0,15.0,0,0,0,0,13,0,0.006633,1,8,40,8,1,1,-0.6419,0.8481,0.3442,0,0
2,2023-04-29,2023-04-29 08:00:00,96,83,139,27,26,10.3,50.2,0.0,18.1,0,0,0,0,5,0,0.002914,2,33,22,8,1,1,1.8027,-0.7177,0.549,0,0
3,2023-04-29,2023-04-29 08:00:00,206,223,343,94,104,19.9,84.3,5.11,5.4,1,0,0,0,7,0,0.006732,3,74,16,8,1,1,-0.3333,0.5503,1.3744,0,0
4,2023-04-29,2023-04-29 08:00:00,93,99,151,40,36,18.5,44.9,0.0,9.2,0,0,0,0,3,1,0.002701,4,9,8,8,1,1,1.3065,-0.9326,-0.3114,0,0
5,2023-04-29,2023-04-29 08:00:00,49,49,101,23,21,22.6,75.3,0.0,32.8,0,0,0,0,4,1,0.001892,5,32,34,8,1,1,0.5583,0.2869,0.4068,0,0
6,2023-04-29,2023-04-29 08:00:00,237,226,431,104,118,23.4,85.3,0.0,8.6,0,0,0,0,18,0,0.007804,6,8,76,8,1,1,1.8932,-0.7845,0.4412,0,0
7,2023-04-29,2023-04-29 08:00:00,9,8,14,3,3,19.7,43.7,3.09,8.0,0,1,0,0,3,2,0.000379,7,74,58,8,1,1,0.359,0.572,0.5534,0,0
8,2023-04-29,2023-04-29 08:00:00,10,10,21,2,2,19.6,44.1,7.2,13.2,1,0,0,0,0,4,0.000364,0,62,80,8,1,1,1.447,-1.822,-0.6586,0,0
9,2023-04-29,2023-04-29 08:00:00,70,75,107,23,22,22.0,49.6,0.0,25.9,0,0,0,0,1,2,0.002192,1,5,25,8,1,1,0.3409,0.8088,-0.0309,0,0
10,2023-04-29,2023-04-29 08:00:00,190,222,321,91,93,20.5,41.2,0.0,18.1,0,0,0,0,9,0,0.006386,2,48,40,8,1,1,0.3668,0.0799,0.9239,0,0
11,2023-04-29,2023-04-29 08:00:00,164,184,272,56,59,11.8,73.5,0.0,16.1,0,0,0,0,7,3,0.004899,3,32,48,8,1,1,0.0307,0.5714,-0.0828,0,0
12,2023-04-29,2023-04-29 08:00:00,102,115,154,30,30,20.5,42.5,0.0,16.1,0,0,0,0,5,0,0.002814,4,16,53,8,1,1,0.7177,-0.1927,-0.1415,0,0
