zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-03-04,2023-03-04 08:00:00,231,220,320,81,69,8.0,80.6,0.0,26.2,0,0,0,0,14,1,0.006633,1,8,40,8,1,1,0.2188,0.1645,0.5667,0,0
2,2023-03-04,2023-03-04 08:00:00,98,83,144,48,49,10.7,46.3,0.0,30.9,0,0,0,0,9,1,0.002914,2,33,22,8,1,1,0.4541,-0.4008,0.3372,0,0
3,2023-03-04,2023-03-04 08:00:00,221,192,346,92,87,-1.4,50.2,0.0,17.6,0,0,0,0,10,5,0.006732,3,74,16,8,1,1,-0.2453,-0.3084,-0.054,0,0
4,2023-03-04,2023-03-04 08:00:00,99,83,150,34,32,10.2,72.2,0.0,6.0,0,0,0,0,3,0,0.002701,4,9,8,8,1,1,-1.3126,0.4876,-0.0363,0,0
5,2023-03-04,2023-03-04 08:00:00,75,65,83,24,23,8.8,41.6,0.0,11.5,0,0,0,0,2,0,0.001892,5,32,34,8,1,1,0.6809,0.1635,0.2535,0,0
6,2023-03-04,2023-03-04 08:00:00,230,231,384,97,105,15.0,54.8,0.0,30.8,0,0,0,0,14,0,0.007804,6,8,76,8,1,1,0.442,-0.5662,-1.4695,0,0
7,2023-03-04,2023-03-04 08:00:00,13,11,33,11,10,8.5,44.6,0.0,33.9,0,0,0,0,3,1,0.000379,7,74,58,8,1,1,0.014,0.1498,-0.7014,0,0
8,2023-03-04,2023-03-04 08:00:00,14,11,18,4,3,14.8,61.4,1.57,22.7,1,0,0,0,1,2,0.000364,0,62,80,8,1,1,-1.0707,-0.771,0.3019,0,0
9,2023-03-04,2023-03-04 08:00:00,64,56,101,32,34,10.4,44.7,0.0,24.8,0,0,0,0,2,2,0.002192,1,5,25,8,1,1,-0.5077,0.2529,0.5665,0,0
10,2023-03-04,2023-03-04 08:00:00,176,184,352,83,80,11.3,54.7,8.68,9.2,1,0,0,0,16,2,0.006386,2,48,40,8,1,1,0.921,-0.276,-0.3014,0,0
11,2023-03-04,2023-03-04 08:00:00,157,187,277,62,62,4.7,58.2,1.42,8.3,1,0,0,0,12,1,0.004899,3,32,48,8,1,1,0.912,-0.4393,0.9691,0,0
12,2023-03-04,2023-03-04 08:00:00,104,84,151,35,34,6.1,70.0,0.0,31.7,0,0,0,0,5,0,0.002814,4,16,53,8,1,1,-0.6078,-0.4686,1.4994,0,0
13,2023-03-04,2023-03-04 08:00:00,6,6,11,5,4,5.0,87.5,0.0,21.4,0,0,0,0,0,1,0.000253,5,50,49,8,1,1,-0.6042,-0.4149,1.2038,0,0
14,2023-03-04,2023-03-04 08:00:00,37,35,57,18,16,12.1,86.7,4.68,34.2,1,0,0,0,1,1,0.001216,6,10,63,8,1,1,0.9737,0.8898,1.518,0,0
15,2023-03-04,2023-03-04 08:00:00,48,48,95,23,25,1.0,49.6,0.0,24.2,0,0,0,0,2,1,0.001712,7,20,53,8,1,1,-0.4101,-1.2913,-0.5632,0,0
16,2023-03-04,2023-03-04 08:00:00,229,263,366,98,84,3.2,44.6,0.0,16.6,0,0,0,0,17,2,0.007253,0,75,42,8,1,1,-0.3342,0.581,-1.2455,0,0
17,2023-03-04,2023-03-04 08:00:00,74,62,145,39,33,8.8,55.3,0.0,13.6,0,0,0,0,5,0,0.002824,1,78,29,8,1,1,1.5794,0.8548,0.0247,0,0
18,2023-03-04,2023-03-04 08:00:00,4,3,9,0,0,16.0,59.1,0.0,5.4,0,0,0,0,1,4,9.4e-05,2,10,34,8,1,1,1.513,0.0557,-0.9175,0,0
19,2023-03-04,2023-03-04 08:00:00,40,41,65,15,13,8.8,51.1,6.82,33.5,1,0,0,0,6,3,0.001037,3,15,34,8,1,1,-0.1501,0.2749,-0.5014,0,0
20,2023-03-04,2023-03-04 08:00:00,30,25,53,8,8,13.8,87.2,0.0,14.5,0,0,0,0,3,2,0.001046,4,53,40,8,1,1,0.746,0.2356,1.0946,0,0
21,2023-03-04,2023-03-04 08:00:00,215,217,323,81,81,6.4,66.5,0.0,10.6,0,0,0,0,7,2,0.006254,5,51,25,8,1,1,-0.3939,-0.1521,-1.054,0,0
22,2023-03-04,2023-03-04 08:00:00,147,138,254,54,54,5.6,85.8,0.0,12.0,0,0,0,0,8,0,0.004519,6,50,31,8,1,1,-2.0245,-0.2108,-0.6192,0,0
23,2023-03-04,2023-03-04 08:00:00,57,45,80,22,23,11.0,58.2,5.06,5.3,1,0,0,0,7,1,0.001695,7,14,26,8,1,1,-0.5422,-0.8812,-0.8216,0,0
24,2023-03-04,2023-03-04 08:00:00,1,0,2,0,0,7.7,60.3,0.0,6.9,0,0,0,0,1,4,3.6e-05,0,36,25,8,1,1,0.5418,-1.3889,0.3262,0,0
25,2023-03-04,2023-03-04 08:00:00,10,10,22,5,5,12.8,73.9,0.0,9.9,0,0,0,0,0,1,0.000437,1,53,39,8,1,1,-0.176,0.4807,0.3077,0,0
26,2023-03-04,2023-03-04 08:00:00,57,66,101,20,21,8.3,70.7,0.0,27.9,0,0,0,0,6,1,0.001895,2,33,46,8,1,1,-0.6643,0.0565,0.3844,0,0
27,2023-03-04,2023-03-04 08:00:00,144,126,223,58,56,14.9,77.3,0.0,20.4,0,0,0,0,11,1,0.004045,3,34,9,8,1,1,0.5219,-0.0709,0.9251,0,0
28,2023-03-04,2023-03-04 08:00:00,15,16,28,5,5,17.6,63.8,0.78,10.5,1,0,0,0,1,1,0.000366,4,56,39,8,1,1,-0.7489,-0.7174,0.1694,0,0
29,2023-03-04,2023-03-04 08:00:00,14,12,41,8,8,15.2,49.6,0.0,16.2,0,0,0,0,1,2,0.000559,5,32,77,8,1,1,-0.5527,-0.5114,0.1869,0,0
30,2023-03-04,2023-03-04 08:00:00,40,39,52,28,27,9.7,59.4,0.0,5.4,0,0,0,0,0,1,0.001103,6,32,68,8,1,1,0.7571,-0.8212,-1.1334,0,0
31,2023-03-04,2023-03-04 08:00:00,164,182,251,70,67,7.9,76.4,1.19,14.7,1,0,0,0,8,3,0.005001,7,63,23,8,1,1,0.2367,0.4101,2.1508,0,0
32,2023-03-04,2023-03-04 08:00:00,6,6,5,3,2,10.1,74.1,0.0,32.2,0,0,0,0,2,2,0.000171,0,22,36,8,1,1,1.4499,0.672,0.7972,0,0
33,2023-03-04,2023-03-04 08:00:00,67,77,96,35,34,10.4,41.3,0.07,20.6,1,0,0,0,3,0,0.002071,1,73,38,8,1,1,0.4129,0.3062,0.3021,0,0
34,2023-03-04,2023-03-04 08:00:00,358,318,559,146,140,2.8,41.3,10.11,31.4,1,0,0,0,20,0,0.010511,2,59,79,8,1,1,0.335,-0.4249,-1.1267,0,0
35,2023-03-04,2023-03-04 08:00:00,255,280,415,115,99,11.4,73.6,0.0,13.0,0,0,0,0,18,2,0.007928,3,51,33,8,1,1,-0.9399,-0.3936,-1.1331,0,0
36,2023-03-04,2023-03-04 08:00:00,64,59,122,24,25,12.6,79.9,0.0,31.4,0,0,0,0,5,0,0.002242,4,70,68,8,1,1,0.5771,1.0938,1.4327,0,0
37,2023-03-04,2023-03-04 08:00:00,336,340,512,122,105,7.9,75.9,10.37,6.2,1,0,0,0,10,1,0.010246,5,11,19,8,1,1,0.567,0.7269,1.344,0,0
38,2023-03-04,2023-03-04 08:00:00,132,126,229,41,38,13.7,44.0,0.0,32.3,0,0,0,0,8,0,0.004397,6,25,59,8,1,1,0.8558,0.0128,-0.6029,0,0
39,2023-03-04,2023-03-04 08:00:00,20,20,36,7,7,15.7,87.2,0.0,10.1,0,0,0,0,0,0,0.000659,7,54,53,8,1,1,0.5059,-0.4659,0.7803,0,0
40,2023-03-04,2023-03-04 08:00:00,638,639,990,218,230,9.1,44.5,3.23,31.6,1,0,0,0,31,0,0.018691,0,72,37,8,1,1,1.9545,-1.6537,0.0145,0,0
41,2023-03-04,2023-03-04 08:00:00,223,215,342,96,94,7.1,40.4,0.0,11.2,0,0,0,0,11,2,0.007144,1,6,19,8,1,1,1.1431,0.5906,0.2709,0,0
42,2023-03-04,2023-03-04 08:00:00,265,295,445,112,107,15.0,59.0,0.86,34.5,1,0,0,0,17,2,0.008165,2,39,48,8,1,1,0.6676,0.1885,0.2017,0,0
43,2023-03-04,2023-03-04 08:00:00,346,339,587,166,164,8.2,75.1,0.0,20.5,0,0,0,0,18,2,0.010707,3,42,60,8,1,1,-2.1278,1.4109,-0.3952,0,0
44,2023-03-04,2023-03-04 08:00:00,629,520,932,219,223,1.4,82.9,0.0,16.3,0,0,0,0,31,0,0.019027,4,63,5,8,1,1,0.9435,0.4545,0.434,0,0
45,2023-03-04,2023-03-04 08:00:00,425,380,675,170,189,6.9,72.7,3.02,8.2,1,0,0,0,32,2,0.013462,5,69,27,8,1,1,2.8887,-1.2662,0.8752,0,0
46,2023-03-04,2023-03-04 08:00:00,437,397,739,192,180,5.6,86.0,0.0,32.1,0,0,0,0,27,1,0.013908,6,18,43,8,1,1,0.0047,-0.7619,-1.0703,0,0
47,2023-03-04,2023-03-04 08:00:00,283,290,462,122,114,7.9,80.6,0.0,26.1,0,0,0,0,19,2,0.008501,7,30,24,8,1,1,1.4556,-1.5542,-0.2509,0,0
48,2023-03-04,2023-03-04 08:00:00,683,565,1096,251,263,3.5,47.6,0.0,6.8,0,0,0,0,36,0,0.020576,0,25,74,8,1,1,-1.1873,0.9805,-0.7774,0,0
49,2023-03-04,2023-03-04 08:00:00,333,291,501,122,133,10.0,72.7,0.0,7.6,0,0,0,0,14,1,0.010032,1,5,46,8,1,1,-1.0238,0.0756,0.0673,0,0
50,2023-03-04,2023-03-04 08:00:00,173,206,265,68,68,15.0,52.5,0.0,8.0,0,0,0,0,11,1,0.005268,2,7,19,8,1,1,-0.8289,0.5804,-0.8043,0,0
51,2023-03-04,2023-03-04 08:00:00,621,630,1051,257,278,10.4,71.8,3.8,26.8,1,0,0,0,41,1,0.019629,3,44,35,8,1,1,0.3714,-1.7085,-0.7313,0,0
52,2023-03-04,2023-03-04 08:00:00,289,343,462,137,142,12.4,59.7,0.0,20.6,0,0,0,0,15,2,0.008889,4,35,77,8,1,1,0.9269,1.1158,0.3647,0,0
53,2023-03-04,2023-03-04 08:00:00,710,786,1121,293,277,5.0,59.3,0.0,21.3,0,0,0,0,53,0,0.021033,5,15,67,8,1,1,-0.4011,0.124,-0.2516,0,0
54,2023-03-04,2023-03-04 08:00:00,156,141,246,43,37,2.0,71.9,1.56,28.0,1,0,0,0,10,1,0.004801,6,73,21,8,1,1,0.8946,0.2445,-0.2047,0,0
55,2023-03-04,2023-03-04 08:00:00,717,723,1109,286,302,11.3,83.4,0.0,12.7,0,0,0,0,54,0,0.021139,7,65,75,8,1,1,0.321,-1.5939,-0.6912,0,0
56,2023-03-04,2023-03-04 08:00:00,381,383,626,153,136,23.2,77.4,0.0,17.0,0,0,0,0,16,1,0.011748,0,38,72,8,1,1,-0.4463,-2.3436,1.7749,0,0
57,2023-03-04,2023-03-04 08:00:00,665,535,1035,246,226,5.5,49.4,0.0,18.0,0,0,0,0,41,2,0.02046,1,32,74,8,1,1,0.308,0.8812,-0.8786,0,0
58,2023-03-04,2023-03-04 08:00:00,955,816,1586,402,369,1.2,64.4,0.0,28.8,0,0,0,0,62,2,0.031197,2,44,56,8,1,1,-0.4658,-0.3305,-0.7824,0,0
59,2023-03-04,2023-03-04 08:00:00,958,1008,1392,369,373,5.8,69.9,0.0,8.2,0,0,0,0,41,1,0.028114,3,61,71,8,1,1,0.6878,-0.7652,0.7328,0,0
60,2023-03-04,2023-03-04 08:00:00,1284,1357,2016,511,551,7.1,63.5,0.0,9.7,0,0,0,0,79,0,0.038926,4,20,36,8,1,1,-0.61,0.5709,-0.3162,0,0
61,2023-03-04,2023-03-04 08:00:00,149,145,244,72,62,19.4,65.7,2.64,11.0,1,0,0,0,10,0,0.004624,5,13,48,8,1,1,-0.2237,0.332,0.81,0,0
62,2023-03-04,2023-03-04 08:00:00,1015,1177,1624,397,373,13.7,42.7,1.76,28.7,0,1,0,0,56,1,0.030974,6,80,75,8,1,1,0.4933,-0.0255,-0.4319,0,0
63,2023-03-04,2023-03-04 08:00:00,566,653,842,214,185,10.9,59.1,1.5,5.4,1,0,0,0,33,1,0.016773,7,80,33,8,1,1,-0.5652,-1.3853,0.6554,0,0
64,2023-03-04,2023-03-04 08:00:00,296,302,451,94,106,12.0,79.3,0.02,11.7,1,0,0,0,23,3,0.008923,0,14,12,8,1,1,1.0597,0.2348,0.3265,0,0
65,2023-03-04,2023-03-04 08:00:00,326,266,544,129,125,13.6,75.2,0.0,9.3,0,0,0,0,18,1,0.010004,1,13,9,8,1,1,-1.0765,0.8071,3.0897,0,0
66,2023-03-04,2023-03-04 08:00:00,197,166,358,85,77,16.8,70.5,1.47,26.6,1,0,0,0,8,1,0.006268,2,14,70,8,1,1,-0.1754,0.6872,-0.0151,0,0
67,2023-03-04,2023-03-04 08:00:00,144,170,230,53,51,10.9,72.8,0.0,10.2,0,0,0,0,9,4,0.004721,3,40,67,8,1,1,0.4597,-0.762,0.3442,0,0
68,2023-03-04,2023-03-04 08:00:00,871,777,1358,356,337,11.5,85.2,0.0,9.8,0,0,0,0,59,1,0.027399,4,74,21,8,1,1,-1.5933,0.3306,0.841,0,0
69,2023-03-04,2023-03-04 08:00:00,224,236,359,92,88,3.9,47.5,0.0,20.0,0,0,0,0,18,1,0.006648,5,78,65,8,1,1,-0.9266,-0.4254,-0.3089,0,0
70,2023-03-04,2023-03-04 08:00:00,474,466,721,191,201,14.3,49.3,0.0,32.2,0,0,0,0,34,3,0.013953,6,65,57,8,1,1,0.7739,-0.8265,0.1671,0,0
71,2023-03-04,2023-03-04 08:00:00,107,124,174,43,48,5.8,79.7,0.0,23.5,0,0,0,0,5,0,0.003211,7,17,17,8,1,1,-1.0623,0.3066,0.8411,0,0
