zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-03-11,2023-03-11 08:00:00,221,202,378,81,89,19.2,85.1,0.0,26.3,0,0,0,0,15,1,0.006633,1,8,40,8,1,1,0.6521,-0.1775,0.4107,0,0
2,2023-03-11,2023-03-11 08:00:00,109,116,154,34,34,-0.6,59.9,1.66,6.0,0,1,0,0,5,2,0.002914,2,33,22,8,1,1,1.0265,-0.3982,-1.6912,0,0
3,2023-03-11,2023-03-11 08:00:00,222,242,352,75,84,9.7,58.3,8.67,27.5,1,0,0,0,11,0,0.006732,3,74,16,8,1,1,1.7742,-0.0022,-0.4841,0,0
4,2023-03-11,2023-03-11 08:00:00,83,85,130,31,29,9.1,48.0,0.0,22.2,0,0,0,0,1,2,0.002701,4,9,8,8,1,1,-0.5524,-0.4346,0.1219,0,0
5,2023-03-11,2023-03-11 08:00:00,52,42,104,27,26,16.9,75.8,0.0,13.9,0,0,0,0,5,1,0.001892,5,32,34,8,1,1,0.8423,0.0728,-0.7711,0,0
6,2023-03-11,2023-03-11 08:00:00,279,294,394,114,97,10.6,66.3,0.0,26.3,0,0,0,0,11,1,0.007804,6,8,76,8,1,1,-0.9009,-0.3458,-0.7789,0,0
7,2023-03-11,2023-03-11 08:00:00,14,14,16,5,4,0.9,65.0,0.0,17.2,0,0,0,0,0,1,0.000379,7,74,58,8,1,1,0.7633,0.7488,-0.5679,0,0
8,2023-03-11,2023-03-11 08:00:00,13,14,18,9,9,-0.7,48.7,0.0,9.5,0,0,0,0,2,0,0.000364,0,62,80,8,1,1,-0.1023,-0.651,0.6865,0,0
9,2023-03-11,2023-03-11 08:00:00,81,74,111,28,27,2.8,77.2,0.0,20.5,0,0,0,0,4,1,0.002192,1,5,25,8,1,1,0.1296,0.0791,-0.8368,0,0
10,2023-03-11,2023-03-11 08:00:00,222,259,322,75,74,7.8,65.6,0.0,15.9,0,0,0,0,14,0,0.006386,2,48,40,8,1,1,0.5914,0.4697,-0.3893,0,0
11,2023-03-11,2023-03-11 08:00:00,173,157,259,59,57,6.7,59.9,0.06,23.6,1,0,0,0,8,4,0.004899,3,32,48,8,1,1,-0.0272,-1.951,-0.8548,0,0
12,2023-03-11,2023-03-11 08:00:00,88,74,137,43,45,11.5,63.3,0.0,24.5,0,0,0,0,2,1,0.002814,4,16,53,8,1,1,-0.7058,-0.9626,1.1508,0,0
13,2023-03-11,2023-03-11 08:00:00,8,8,9,4,3,18.5,44.6,0.0,20.4,0,0,0,0,1,0,0.000253,5,50,49,8,1,1,-1.9666,0.4111,-0.1806,0,0
14,2023-03-11,2023-03-11 08:00:00,47,56,43,17,19,11.8,43.9,0.0,25.5,0,0,0,0,4,0,0.001216,6,10,63,8,1,1,-0.6617,-1.9308,0.1372,0,0
15,2023-03-11,2023-03-11 08:00:00,56,51,101,29,32,13.2,51.2,2.65,22.9,1,0,0,0,7,2,0.001712,7,20,53,8,1,1,0.2314,0.2898,-0.1643,0,0
16,2023-03-11,2023-03-11 08:00:00,246,249,398,102,96,14.1,73.1,0.0,16.8,0,0,0,0,16,1,0.007253,0,75,42,8,1,1,0.1576,0.9132,-0.9425,0,0
17,2023-03-11,2023-03-11 08:00:00,101,94,143,34,34,8.5,86.0,0.0,8.8,0,0,0,0,6,2,0.002824,1,78,29,8,1,1,-0.3572,-0.0561,-0.1956,0,0
18,2023-03-11,2023-03-11 08:00:00,2,2,6,1,0,15.3,48.1,0.0,18.1,0,0,0,0,4,3,9.4e-05,2,10,34,8,1,1,0.3046,0.8789,-0.0692,0,0
19,2023-03-11,2023-03-11 08:00:00,34,35,49,15,16,18.0,49.5,0.0,21.2,0,0,0,0,2,4,0.001037,3,15,34,8,1,1,0.466,-1.3996,0.1108,0,0
20,2023-03-11,2023-03-11 08:00:00,33,27,45,16,16,5.1,60.8,0.0,11.4,0,0,0,0,2,0,0.001046,4,53,40,8,1,1,-0.5787,0.4612,0.8416,0,0
21,2023-03-11,2023-03-11 08:00:00,213,234,285,70,70,4.3,87.7,1.34,32.5,1,0,0,0,10,1,0.006254,5,51,25,8,1,1,-1.3279,-0.6152,0.0742,0,0
22,2023-03-11,2023-03-11 08:00:00,147,176,264,66,64,10.9,68.9,0.11,33.5,1,0,0,0,10,1,0.004519,6,50,31,8,1,1,-0.6924,0.4597,0.4958,0,0
23,2023-03-11,2023-03-11 08:00:00,66,78,88,27,29,0.1,40.5,0.0,12.4,0,0,0,0,4,2,0.001695,7,14,26,8,1,1,1.3325,0.6368,-1.3189,0,0
24,2023-03-11,2023-03-11 08:00:00,0,0,2,0,0,2.6,82.7,9.86,10.8,1,0,0,0,0,2,3.6e-05,0,36,25,8,1,1,0.7375,0.3402,0.1901,0,0
25,2023-03-11,2023-03-11 08:00:00,11,10,22,2,2,19.2,46.5,0.0,14.7,0,0,0,0,0,2,0.000437,1,53,39,8,1,1,0.815,0.5001,-0.3731,0,0
26,2023-03-11,2023-03-11 08:00:00,59,68,106,29,32,11.9,62.0,0.0,10.7,0,0,0,0,2,2,0.001895,2,33,46,8,1,1,-1.0252,0.0996,-0.0012,0,0
27,2023-03-11,2023-03-11 08:00:00,120,119,225,41,39,15.3,87.8,0.0,19.6,0,0,0,0,13,1,0.004045,3,34,9,8,1,1,0.5523,-1.0215,-1.2676,0,0
28,2023-03-11,2023-03-11 08:00:00,6,7,22,2,2,16.3,76.0,0.0,16.2,0,0,0,0,0,2,0.000366,4,56,39,8,1,1,1.3004,-0.3011,0.215,0,0
29,2023-03-11,2023-03-11 08:00:00,12,12,20,9,8,7.7,76.6,0.0,33.0,0,0,0,0,2,0,0.000559,5,32,77,8,1,1,0.6027,-0.4784,-0.7719,0,0
30,2023-03-11,2023-03-11 08:00:00,34,39,62,12,11,8.4,43.3,0.0,30.6,0,0,0,0,6,3,0.001103,6,32,68,8,1,1,0.55,-0.4837,-1.0078,0,0
31,2023-03-11,2023-03-11 08:00:00,169,196,255,55,63,10.8,78.1,0.0,28.5,0,0,0,0,10,0,0.005001,7,63,23,8,1,1,-0.3836,-0.2574,-0.1086,0,0
32,2023-03-11,2023-03-11 08:00:00,4,4,9,3,3,6.3,78.2,0.0,22.5,0,0,0,0,0,0,0.000171,0,22,36,8,1,1,-0.6744,0.9939,0.3835,0,0
