zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-04-03,2023-04-03 08:00:00,326,306,527,131,138,12.2,79.9,0.0,13.8,0,0,0,0,8,2,0.006633,1,8,40,8,1,0,0.2283,0.2762,0.8424,0,0
2,2023-04-03,2023-04-03 08:00:00,142,123,226,54,53,29.3,42.9,0.0,33.9,0,0,0,0,5,2,0.002914,2,33,22,8,1,0,-0.5651,-0.1732,-0.5241,0,0
3,2023-04-03,2023-04-03 08:00:00,327,289,532,138,146,14.3,59.3,0.0,30.8,0,0,0,0,9,1,0.006732,3,74,16,8,1,0,-0.9245,0.7414,0.0887,0,0
4,2023-04-03,2023-04-03 08:00:00,130,116,208,43,46,28.7,85.9,0.0,25.9,0,0,0,0,5,2,0.002701,4,9,8,8,1,0,-0.1947,-0.5692,-0.3356,0,0
5,2023-04-03,2023-04-03 08:00:00,94,112,145,35,30,19.9,78.1,0.0,11.8,0,0,0,0,2,1,0.001892,5,32,34,8,1,0,0.0839,-0.4385,0.5053,0,0
6,2023-04-03,2023-04-03 08:00:00,388,320,666,166,165,22.0,61.2,0.0,21.6,0,0,0,0,13,2,0.007804,6,8,76,8,1,0,-1.3271,-0.2706,0.1703,0,0
7,2023-04-03,2023-04-03 08:00:00,10,11,28,10,10,16.7,42.2,0.0,5.5,0,0,0,0,1,0,0.000379,7,74,58,8,1,0,-0.7513,0.1912,-0.2073,0,0
8,2023-04-03,2023-04-03 08:00:00,17,15,29,11,10,22.6,79.4,0.0,11.2,0,0,0,0,1,0,0.000364,0,62,80,8,1,0,0.6364,0.6649,0.2426,0,0
9,2023-04-03,2023-04-03 08:00:00,99,83,172,38,35,13.9,63.3,0.0,21.4,0,0,0,0,6,3,0.002192,1,5,25,8,1,0,0.0248,-1.1505,-0.2831,0,0
10,2023-04-03,2023-04-03 08:00:00,305,339,542,119,110,16.8,86.2,0.0,20.8,0,0,0,0,14,1,0.006386,2,48,40,8,1,0,0.6232,0.2973,0.548,0,0
11,2023-04-03,2023-04-03 08:00:00,256,219,376,82,87,10.6,64.1,0.0,31.6,0,0,0,0,9,0,0.004899,3,32,48,8,1,0,-0.5553,-1.6952,-2.2204,0,0
12,2023-04-03,2023-04-03 08:00:00,149,154,240,62,63,12.5,83.1,0.0,32.6,0,0,0,0,8,1,0.002814,4,16,53,8,1,0,-0.7167,1.3635,-1.0117,0,0
13,2023-04-03,2023-04-03 08:00:00,19,20,18,9,10,22.8,49.0,0.0,29.2,0,0,0,0,3,2,0.000253,5,50,49,8,1,0,0.6517,-0.6009,-2.0926,0,0
14,2023-04-03,2023-04-03 08:00:00,70,65,100,19,17,17.3,82.3,0.0,22.4,0,0,0,0,3,1,0.001216,6,10,63,8,1,0,-1.516,-0.3289,-1.0394,0,0
15,2023-04-03,2023-04-03 08:00:00,89,86,124,25,26,18.0,58.7,0.07,10.2,0,1,0,0,0,1,0.001712,7,20,53,8,1,0,-0.1904,0.0376,-0.5027,0,0
16,2023-04-03,2023-04-03 08:00:00,325,386,575,128,114,13.1,64.0,1.68,13.7,1,0,0,0,14,4,0.007253,0,75,42,8,1,0,1.039,0.369,0.2434,0,0
17,2023-04-03,2023-04-03 08:00:00,149,129,208,52,55,24.4,80.5,0.0,11.8,0,0,0,0,5,1,0.002824,1,78,29,8,1,0,-0.0897,-0.2878,0.0771,0,0
18,2023-04-03,2023-04-03 08:00:00,6,5,2,1,0,13.4,56.4,0.0,15.0,0,0,0,0,0,2,9.4e-05,2,10,34,8,1,0,0.9911,-0.0193,0.0708,0,0
19,2023-04-03,2023-04-03 08:00:00,44,37,83,17,17,15.5,88.0,0.0,18.1,0,0,0,0,2,1,0.001037,3,15,34,8,1,0,1.3905,-0.9957,-0.3683,0,0
20,2023-04-03,2023-04-03 08:00:00,61,70,88,11,10,14.0,72.9,0.0,17.6,0,0,0,0,2,0,0.001046,4,53,40,8,1,0,-0.5285,0.4162,1.0405,0,0
21,2023-04-03,2023-04-03 08:00:00,278,269,482,133,138,17.9,46.6,0.0,21.5,0,0,0,0,14,0,0.006254,5,51,25,8,1,0,1.5029,-0.3006,-0.3051,0,0
22,2023-04-03,2023-04-03 08:00:00,201,195,349,73,82,30.3,46.0,0.0,33.0,0,0,0,0,8,1,0.004519,6,50,31,8,1,0,1.1725,0.0562,0.2534,0,0
23,2023-04-03,2023-04-03 08:00:00,88,82,164,40,40,18.1,84.0,2.54,6.5,1,0,0,0,5,0,0.001695,7,14,26,8,1,0,-0.3497,-0.8854,0.7593,0,0
24,2023-04-03,2023-04-03 08:00:00,0,0,3,2,2,22.6,41.6,0.0,13.4,0,0,0,0,0,2,3.6e-05,0,36,25,8,1,0,0.2101,0.3771,0.8438,0,0
25,2023-04-03,2023-04-03 08:00:00,14,14,32,15,15,17.7,43.3,3.27,9.1,1,0,0,0,0,1,0.000437,1,53,39,8,1,0,0.7199,-0.8212,0.1413,0,0
26,2023-04-03,2023-04-03 08:00:00,79,63,147,46,49,28.8,82.3,0.0,14.4,0,0,0,0,0,1,0.001895,2,33,46,8,1,0,-0.3733,0.4397,0.019,0,0
27,2023-04-03,2023-04-03 08:00:00,187,170,296,71,77,19.4,50.0,3.8,8.5,1,0,0,0,9,1,0.004045,3,34,9,8,1,0,0.2573,0.6191,-0.3585,0,0
28,2023-04-03,2023-04-03 08:00:00,17,15,28,5,4,33.3,80.4,0.34,8.2,1,0,0,0,1,1,0.000366,4,56,39,8,1,0,-0.1367,0.8944,-0.0986,0,0
29,2023-04-03,2023-04-03 08:00:00,32,33,47,11,12,22.6,60.1,0.0,24.4,0,0,0,0,2,3,0.000559,5,32,77,8,1,0,0.9146,0.3129,-0.32,0,0
30,2023-04-03,2023-04-03 08:00:00,58,51,83,26,25,24.7,65.6,4.33,14.7,1,0,0,0,0,1,0.001103,6,32,68,8,1,0,-0.4543,0.9964,1.1846,0,0
31,2023-04-03,2023-04-03 08:00:00,248,293,378,86,98,25.5,55.0,0.0,25.6,0,0,0,0,10,1,0.005001,7,63,23,8,1,0,-0.8522,-0.2746,-0.9093,0,0
32,2023-04-03,2023-04-03 08:00:00,9,8,21,2,2,20.5,70.8,12.74,13.8,1,0,0,0,1,1,0.000171,0,22,36,8,1,0,-0.153,-0.2352,0.7636,0,0
33,2023-04-03,2023-04-03 08:00:00,99,83,171,53,57,13.9,68.3,0.67,28.0,1,0,0,0,4,1,0.002071,1,73,38,8,1,0,0.5868,0.3384,-0.1579,0,0
34,2023-04-03,2023-04-03 08:00:00,504,448,871,182,200,19.2,67.9,5.26,30.8,1,0,0,0,20,1,0.010511,2,59,79,8,1,0,-0.2133,0.391,-0.8544,0,0
35,2023-04-03,2023-04-03 08:00:00,427,404,610,156,136,10.3,74.9,1.24,29.6,1,0,0,0,8,3,0.007928,3,51,33,8,1,0,0.3683,-0.1316,0.2915,0,0
36,2023-04-03,2023-04-03 08:00:00,113,120,200,40,40,16.5,63.0,0.0,24.7,0,0,0,0,2,2,0.002242,4,70,68,8,1,0,0.2095,-0.1127,0.8743,0,0
