zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-02-19,2023-02-19 08:00:00,214,176,360,89,90,5.5,77.3,1.83,25.6,1,0,0,0,12,0,0.006633,1,8,40,8,1,1,-0.3066,0.5375,-1.0288,0,0
2,2023-02-19,2023-02-19 08:00:00,91,77,176,35,29,9.3,40.2,0.45,24.9,1,0,0,0,4,0,0.002914,2,33,22,8,1,1,-0.1261,-0.948,-0.9257,0,0
3,2023-02-19,2023-02-19 08:00:00,230,209,328,79,87,3.3,53.2,0.0,33.1,0,0,0,0,11,1,0.006732,3,74,16,8,1,1,1.6577,-0.9321,-2.278,0,0
4,2023-02-19,2023-02-19 08:00:00,84,92,146,34,31,12.3,75.8,9.99,22.3,1,1,0,0,2,1,0.002701,4,9,8,8,1,1,-1.4352,1.0108,1.1491,0,0
5,2023-02-19,2023-02-19 08:00:00,57,66,108,29,30,7.5,84.2,0.0,6.7,0,0,0,0,3,3,0.001892,5,32,34,8,1,1,-0.172,1.0663,0.0371,0,0
6,2023-02-19,2023-02-19 08:00:00,261,238,403,106,91,17.1,49.7,0.0,8.7,0,0,0,0,24,2,0.007804,6,8,76,8,1,1,0.8227,-1.0915,0.3639,0,0
7,2023-02-19,2023-02-19 08:00:00,13,13,18,2,2,15.5,63.1,0.0,8.5,0,0,0,0,0,3,0.000379,7,74,58,8,1,1,0.0215,-0.3156,0.709,0,0
8,2023-02-19,2023-02-19 08:00:00,14,13,14,2,2,7.5,88.7,0.0,32.1,0,0,0,0,0,0,0.000364,0,62,80,8,1,1,0.3722,0.3387,1.3215,0,0
9,2023-02-19,2023-02-19 08:00:00,87,71,113,31,34,16.6,86.7,0.0,22.1,0,0,0,0,6,1,0.002192,1,5,25,8,1,1,1.512,-0.2804,-0.5316,0,0
10,2023-02-19,2023-02-19 08:00:00,230,195,324,82,74,8.3,50.3,0.0,25.1,0,0,0,0,16,2,0.006386,2,48,40,8,1,1,0.2426,-0.12,-1.1982,0,0
11,2023-02-19,2023-02-19 08:00:00,153,135,267,82,82,11.9,60.9,2.62,29.8,1,0,0,0,9,1,0.004899,3,32,48,8,1,1,0.3306,-0.6616,0.8044,0,0
12,2023-02-19,2023-02-19 08:00:00,97,106,144,36,40,18.7,84.8,0.0,30.8,0,0,0,0,10,0,0.002814,4,16,53,8,1,1,0.4665,0.4861,-0.0074,0,0
