zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-01-26,2023-01-26 08:00:00,312,311,497,132,114,17.3,42.4,0.32,20.7,1,0,0,0,11,1,0.006633,1,8,40,8,1,0,-1.5691,0.1035,-0.653,0,0
2,2023-01-26,2023-01-26 08:00:00,151,154,222,75,68,2.0,46.3,0.0,11.0,0,0,0,0,11,1,0.002914,2,33,22,8,1,0,0.799,-0.3685,1.2167,0,0
3,2023-01-26,2023-01-26 08:00:00,310,357,495,124,107,16.3,72.6,0.0,24.5,0,0,0,0,8,0,0.006732,3,74,16,8,1,0,1.5514,-1.0465,-0.2881,0,0
4,2023-01-26,2023-01-26 08:00:00,165,165,231,46,46,13.0,51.0,0.0,17.0,0,0,0,0,6,3,0.002701,4,9,8,8,1,0,0.4014,-0.1423,-0.0817,0,0
5,2023-01-26,2023-01-26 08:00:00,90,81,156,32,33,8.6,41.7,0.0,15.5,0,0,0,0,2,2,0.001892,5,32,34,8,1,0,-0.2267,0.9426,0.7086,0,0
6,2023-01-26,2023-01-26 08:00:00,402,422,613,173,184,0.9,65.4,0.0,20.8,0,0,0,0,12,1,0.007804,6,8,76,8,1,0,-0.256,-0.9572,0.731,0,0
7,2023-01-26,2023-01-26 08:00:00,24,25,32,5,5,11.7,42.1,0.0,14.2,0,0,0,0,3,3,0.000379,7,74,58,8,1,0,-0.9967,-0.7027,-0.1907,0,0
8,2023-01-26,2023-01-26 08:00:00,19,17,37,3,3,16.6,80.7,0.0,31.1,0,0,0,0,0,0,0.000364,0,62,80,8,1,0,-1.3179,-0.5955,-0.129,0,0
9,2023-01-26,2023-01-26 08:00:00,98,99,166,57,61,8.2,48.0,0.0,25.0,0,0,0,0,9,0,0.002192,1,5,25,8,1,0,0.3526,-0.0242,1.1264,0,0
10,2023-01-26,2023-01-26 08:00:00,318,329,499,117,123,11.4,89.7,0.0,14.8,0,0,0,0,10,2,0.006386,2,48,40,8,1,0,0.5182,-0.6381,0.4564,0,0
11,2023-01-26,2023-01-26 08:00:00,252,272,382,106,109,10.9,47.1,1.05,24.7,1,0,0,0,14,3,0.004899,3,32,48,8,1,0,0.544,-0.5987,-0.5764,0,0
12,2023-01-26,2023-01-26 08:00:00,115,115,213,51,54,15.4,50.5,0.0,19.6,0,0,0,0,4,1,0.002814,4,16,53,8,1,0,-0.6736,0.0063,-0.3718,0,0
13,2023-01-26,2023-01-26 08:00:00,17,19,21,7,7,3.1,60.8,0.0,34.7,0,0,0,0,1,2,0.000253,5,50,49,8,1,0,1.0083,-0.3097,-1.9908,0,0
14,2023-01-26,2023-01-26 08:00:00,66,54,104,21,19,16.7,41.9,0.0,34.9,0,0,0,0,2,0,0.001216,6,10,63,8,1,0,0.0587,0.1325,-0.0179,0,0
15,2023-01-26,2023-01-26 08:00:00,78,78,122,37,38,6.0,47.5,0.61,27.5,1,0,0,0,6,0,0.001712,7,20,53,8,1,0,-1.2793,0.0449,0.1906,0,0
16,2023-01-26,2023-01-26 08:00:00,363,384,545,151,169,7.7,75.2,0.0,21.4,0,0,0,0,15,1,0.007253,0,75,42,8,1,0,-0.4044,-0.7651,0.7933,0,0
17,2023-01-26,2023-01-26 08:00:00,142,156,221,61,61,9.3,65.0,0.0,15.3,0,0,0,0,4,1,0.002824,1,78,29,8,1,0,-0.6608,-0.5263,-0.4733,0,0
18,2023-01-26,2023-01-26 08:00:00,6,6,6,2,2,13.2,45.8,0.0,26.3,0,0,0,0,1,0,9.4e-05,2,10,34,8,1,0,-1.7061,0.4566,-1.7325,0,0
19,2023-01-26,2023-01-26 08:00:00,49,39,94,22,20,14.1,56.7,0.0,19.8,0,0,0,0,1,0,0.001037,3,15,34,8,1,0,0.0455,0.8283,-0.0923,0,0
20,2023-01-26,2023-01-26 08:00:00,46,38,85,22,24,11.7,89.6,4.62,17.7,1,1,0,0,5,0,0.001046,4,53,40,8,1,0,-0.1748,0.0765,0.9094,0,0
21,2023-01-26,2023-01-26 08:00:00,317,299,506,118,109,10.3,67.4,0.0,15.8,0,0,0,0,9,0,0.006254,5,51,25,8,1,0,-1.1706,-1.1169,-0.2157,0,0
22,2023-01-26,2023-01-26 08:00:00,213,183,393,99,108,15.2,79.8,0.0,19.0,0,0,0,0,11,2,0.004519,6,50,31,8,1,0,-0.1086,-0.3167,-0.711,0,0
23,2023-01-26,2023-01-26 08:00:00,97,78,136,36,30,5.6,41.6,1.45,14.8,0,1,0,0,3,3,0.001695,7,14,26,8,1,0,0.792,-0.1873,-0.3309,0,0
24,2023-01-26,2023-01-26 08:00:00,3,3,4,1,1,11.1,78.3,0.88,9.0,1,0,0,0,0,2,3.6e-05,0,36,25,8,1,0,-0.8401,-0.0277,0.243,0,0
25,2023-01-26,2023-01-26 08:00:00,26,22,18,7,7,17.7,85.9,0.08,29.0,0,1,0,0,3,1,0.000437,1,53,39,8,1,0,0.7127,1.0097,0.3633,0,0
26,2023-01-26,2023-01-26 08:00:00,95,78,147,38,41,10.5,83.8,0.0,10.5,0,0,0,0,1,1,0.001895,2,33,46,8,1,0,0.5079,0.1338,0.0247,0,0
27,2023-01-26,2023-01-26 08:00:00,206,195,303,69,72,3.7,60.6,0.0,31.5,0,0,0,0,9,0,0.004045,3,34,9,8,1,0,1.2791,0.0679,0.7385,0,0
28,2023-01-26,2023-01-26 08:00:00,18,16,24,7,6,5.8,72.4,3.07,24.1,1,0,0,0,0,1,0.000366,4,56,39,8,1,0,-0.9717,0.1485,0.3381,0,0
29,2023-01-26,2023-01-26 08:00:00,37,36,37,10,10,13.5,84.2,2.88,23.2,1,0,0,0,3,1,0.000559,5,32,77,8,1,0,-0.2457,-0.9567,-0.3557,0,0
30,2023-01-26,2023-01-26 08:00:00,56,55,113,20,21,12.4,42.8,0.59,32.3,1,0,0,0,1,2,0.001103,6,32,68,8,1,0,0.6906,1.1154,-0.5815,0,0
31,2023-01-26,2023-01-26 08:00:00,241,224,400,104,116,9.6,75.5,0.0,6.8,0,0,0,0,13,1,0.005001,7,63,23,8,1,0,-0.8639,-1.431,1.5851,0,0
32,2023-01-26,2023-01-26 08:00:00,9,9,15,7,5,19.1,75.7,0.0,10.5,0,0,0,0,0,2,0.000171,0,22,36,8,1,0,-0.4545,-0.0847,-0.35,0,0
33,2023-01-26,2023-01-26 08:00:00,98,101,162,40,38,11.4,42.2,0.0,15.3,0,0,0,0,1,0,0.002071,1,73,38,8,1,0,-0.419,1.0916,-1.1591,0,0
34,2023-01-26,2023-01-26 08:00:00,488,583,848,222,231,8.8,72.4,0.0,21.5,0,0,0,0,15,0,0.010511,2,59,79,8,1,0,0.625,1.2127,-0.6125,0,0
35,2023-01-26,2023-01-26 08:00:00,400,387,635,157,167,1.6,44.4,0.53,28.5,1,0,0,0,17,3,0.007928,3,51,33,8,1,0,-1.0177,0.3771,0.5137,0,0
36,2023-01-26,2023-01-26 08:00:00,116,115,172,54,50,5.0,63.5,0.0,15.5,0,0,0,0,6,0,0.002242,4,70,68,8,1,0,-0.5197,-0.3961,-2.2897,0,0
37,2023-01-26,2023-01-26 08:00:00,548,524,841,204,215,6.0,52.8,1.27,33.2,1,1,0,0,19,0,0.010246,5,11,19,8,1,0,1.7026,-1.593,-1.0517,0,0
38,2023-01-26,2023-01-26 08:00:00,218,198,343,96,91,2.9,53.6,2.01,5.7,0,1,0,0,4,4,0.004397,6,25,59,8,1,0,-1.1995,-0.6375,-0.2705,0,0
39,2023-01-26,2023-01-26 08:00:00,28,24,64,14,13,7.2,82.0,0.0,32.3,0,0,0,0,1,0,0.000659,7,54,53,8,1,0,0.4755,-0.0592,-0.0541,0,0
40,2023-01-26,2023-01-26 08:00:00,883,915,1437,389,394,10.2,48.3,2.17,25.0,1,0,0,0,27,1,0.018691,0,72,37,8,1,0,1.0391,-0.6636,0.1008,0,0
41,2023-01-26,2023-01-26 08:00:00,346,411,552,147,141,6.3,83.1,0.0,32.9,0,0,0,0,13,2,0.007144,1,6,19,8,1,0,-0.5714,-0.5275,1.3681,0,0
