zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-05-01,2023-05-01 08:00:00,364,346,535,137,128,15.4,52.8,7.01,19.3,1,0,0,0,9,1,0.006633,1,8,40,8,1,0,0.0087,0.9753,-0.1694,0,0
2,2023-05-01,2023-05-01 08:00:00,156,129,231,52,44,16.6,67.8,0.0,33.5,0,0,0,0,3,2,0.002914,2,33,22,8,1,0,1.2631,0.0001,-0.475,0,0
3,2023-05-01,2023-05-01 08:00:00,339,358,557,125,132,15.5,67.0,0.0,23.2,0,0,0,0,12,2,0.006732,3,74,16,8,1,0,-0.0646,-0.4583,0.4129,0,0
4,2023-05-01,2023-05-01 08:00:00,146,119,223,53,47,18.3,65.2,0.0,32.0,0,0,0,0,4,1,0.002701,4,9,8,8,1,0,0.2986,-0.5427,-1.3558,0,0
5,2023-05-01,2023-05-01 08:00:00,98,106,151,44,42,21.6,46.2,0.0,18.6,0,0,0,0,5,0,0.001892,5,32,34,8,1,0,0.4214,-0.6128,2.3311,0,0
6,2023-05-01,2023-05-01 08:00:00,398,385,633,169,166,23.2,66.0,0.0,14.1,0,0,0,0,14,1,0.007804,6,8,76,8,1,0,-1.3014,0.7985,-0.2601,0,0
7,2023-05-01,2023-05-01 08:00:00,9,7,28,10,8,13.8,64.7,0.0,26.7,0,0,0,0,1,2,0.000379,7,74,58,8,1,0,0.4201,-0.4199,0.338,0,0
8,2023-05-01,2023-05-01 08:00:00,24,19,23,10,9,23.6,72.7,0.0,31.8,0,0,0,0,0,1,0.000364,0,62,80,8,1,0,-0.792,-0.6797,-0.3105,0,0
9,2023-05-01,2023-05-01 08:00:00,96,82,171,31,33,20.2,77.4,0.0,5.6,0,0,0,0,5,1,0.002192,1,5,25,8,1,0,-0.6257,2.1147,-1.63,0,0
10,2023-05-01,2023-05-01 08:00:00,326,288,516,124,106,22.2,86.5,0.0,7.0,0,0,0,0,5,1,0.006386,2,48,40,8,1,0,-0.4974,0.374,0.0015,0,0
11,2023-05-01,2023-05-01 08:00:00,219,234,368,85,90,22.7,50.9,0.0,9.9,0,0,0,0,10,0,0.004899,3,32,48,8,1,0,-1.0252,-2.0171,-0.2204,0,0
12,2023-05-01,2023-05-01 08:00:00,142,140,212,80,91,18.0,75.0,0.0,15.0,0,0,0,0,4,1,0.002814,4,16,53,8,1,0,0.2361,0.057,-0.0728,0,0
13,2023-05-01,2023-05-01 08:00:00,19,17,33,7,6,25.4,70.4,0.0,24.6,0,0,0,0,1,0,0.000253,5,50,49,8,1,0,-1.4671,0.2907,-0.5243,0,0
14,2023-05-01,2023-05-01 08:00:00,65,57,114,20,17,20.3,85.3,6.09,26.2,1,0,0,0,3,0,0.001216,6,10,63,8,1,0,-0.253,0.7971,-1.3178,0,0
15,2023-05-01,2023-05-01 08:00:00,87,77,119,34,36,23.3,72.5,0.0,20.6,0,0,0,0,3,0,0.001712,7,20,53,8,1,0,0.2056,-0.8354,-0.3915,0,0
16,2023-05-01,2023-05-01 08:00:00,374,430,601,151,140,17.2,48.0,0.0,25.6,0,0,0,0,11,0,0.007253,0,75,42,8,1,0,-0.0404,0.3785,-0.6314,0,0
17,2023-05-01,2023-05-01 08:00:00,158,129,210,58,59,16.4,55.0,0.0,24.9,0,0,0,0,6,3,0.002824,1,78,29,8,1,0,-1.5505,-0.2335,0.1333,0,0
