zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-01-22,2023-01-22 08:00:00,209,175,339,80,88,7.2,75.0,0.0,8.2,0,0,0,0,12,1,0.006633,1,8,40,8,1,1,-0.6428,-1.9796,1.186,0,0
2,2023-01-22,2023-01-22 08:00:00,75,82,167,29,26,12.5,74.8,5.79,11.1,1,0,0,0,10,0,0.002914,2,33,22,8,1,1,-0.4668,0.1629,-1.2415,0,0
3,2023-01-22,2023-01-22 08:00:00,225,242,369,89,102,21.0,68.3,0.0,24.6,0,0,0,0,14,4,0.006732,3,74,16,8,1,1,-0.8192,0.9535,1.994,0,0
4,2023-01-22,2023-01-22 08:00:00,78,71,135,37,41,11.4,88.7,6.67,6.8,1,0,0,0,4,0,0.002701,4,9,8,8,1,1,0.1942,-1.5659,-0.9046,0,0
5,2023-01-22,2023-01-22 08:00:00,53,52,78,17,17,8.5,55.8,4.28,20.8,0,1,0,0,4,2,0.001892,5,32,34,8,1,1,0.2328,-0.6891,-0.4799,0,0
6,2023-01-22,2023-01-22 08:00:00,280,274,425,104,110,8.4,65.1,0.0,16.9,0,0,0,0,9,3,0.007804,6,8,76,8,1,1,-0.0513,1.5861,-1.3813,0,0
7,2023-01-22,2023-01-22 08:00:00,11,12,22,5,4,9.7,86.1,0.0,13.4,0,0,0,0,0,1,0.000379,7,74,58,8,1,1,0.4782,0.9819,-1.8763,0,0
8,2023-01-22,2023-01-22 08:00:00,13,12,16,5,5,7.0,44.1,0.0,15.9,0,0,0,0,0,1,0.000364,0,62,80,8,1,1,1.0636,-1.3089,0.3057,0,0
9,2023-01-22,2023-01-22 08:00:00,88,85,102,30,29,11.6,83.3,1.94,9.3,1,0,0,0,1,2,0.002192,1,5,25,8,1,1,-0.6502,-0.4968,1.2807,0,0
10,2023-01-22,2023-01-22 08:00:00,184,191,286,74,68,16.1,65.5,0.0,24.2,0,0,0,0,9,1,0.006386,2,48,40,8,1,1,1.1499,-0.8497,0.2462,0,0
11,2023-01-22,2023-01-22 08:00:00,139,129,230,54,51,11.0,88.1,0.0,7.1,0,0,0,0,3,1,0.004899,3,32,48,8,1,1,0.1799,0.8423,-0.224,0,0
12,2023-01-22,2023-01-22 08:00:00,91,105,142,33,30,12.7,52.4,0.0,14.1,0,0,0,0,11,0,0.002814,4,16,53,8,1,1,0.8338,-1.7592,0.0813,0,0
13,2023-01-22,2023-01-22 08:00:00,11,10,12,2,2,11.0,54.7,2.95,22.6,1,0,0,0,1,1,0.000253,5,50,49,8,1,1,0.8647,-0.032,-0.1497,0,0
14,2023-01-22,2023-01-22 08:00:00,32,30,66,22,22,13.5,64.8,0.0,9.8,0,0,0,0,2,2,0.001216,6,10,63,8,1,1,1.077,0.8394,1.6671,0,0
15,2023-01-22,2023-01-22 08:00:00,70,67,80,29,25,7.3,40.1,0.0,31.7,0,0,0,0,6,0,0.001712,7,20,53,8,1,1,0.3658,1.2611,0.4345,0,0
16,2023-01-22,2023-01-22 08:00:00,226,201,408,92,105,12.4,50.9,0.0,29.1,0,0,0,0,21,0,0.007253,0,75,42,8,1,1,-0.4415,0.6022,-0.1978,0,0
17,2023-01-22,2023-01-22 08:00:00,80,78,165,34,34,15.4,58.2,0.0,30.0,0,0,0,0,5,0,0.002824,1,78,29,8,1,1,0.0882,0.4902,-0.4327,0,0
18,2023-01-22,2023-01-22 08:00:00,3,2,3,1,0,23.1,59.6,2.05,11.2,1,0,0,0,1,0,9.4e-05,2,10,34,8,1,1,-0.7766,1.1523,-0.0937,0,0
19,2023-01-22,2023-01-22 08:00:00,32,31,51,17,19,21.6,83.2,2.91,26.1,0,1,0,0,3,0,0.001037,3,15,34,8,1,1,-0.8755,1.592,1.7653,0,0
20,2023-01-22,2023-01-22 08:00:00,32,34,45,10,10,13.6,58.5,0.0,16.8,0,0,0,0,2,1,0.001046,4,53,40,8,1,1,0.2988,0.5813,0.7551,0,0
21,2023-01-22,2023-01-22 08:00:00,204,202,358,89,80,19.5,52.4,0.0,13.0,0,0,0,0,16,0,0.006254,5,51,25,8,1,1,-0.7714,0.1986,0.5887,0,0
22,2023-01-22,2023-01-22 08:00:00,144,138,247,72,69,5.8,41.2,1.23,31.1,1,0,0,0,8,1,0.004519,6,50,31,8,1,1,-1.2248,-1.0084,0.094,0,0
23,2023-01-22,2023-01-22 08:00:00,64,71,81,26,29,11.7,78.7,6.96,5.7,1,0,0,0,4,1,0.001695,7,14,26,8,1,1,-0.667,0.2947,-0.3201,0,0
24,2023-01-22,2023-01-22 08:00:00,0,0,1,1,1,7.4,60.1,0.36,7.9,1,0,0,0,1,2,3.6e-05,0,36,25,8,1,1,-0.8617,0.0408,-0.414,0,0
25,2023-01-22,2023-01-22 08:00:00,15,17,22,4,4,15.0,72.8,0.0,24.0,0,0,0,0,0,1,0.000437,1,53,39,8,1,1,-0.1825,-0.6958,0.3122,0,0
26,2023-01-22,2023-01-22 08:00:00,58,67,85,19,19,12.5,57.8,0.0,21.6,0,0,0,0,2,0,0.001895,2,33,46,8,1,1,-0.5972,0.7691,-0.4853,0,0
27,2023-01-22,2023-01-22 08:00:00,125,145,211,63,53,10.8,88.1,0.0,33.7,0,0,0,0,13,1,0.004045,3,34,9,8,1,1,-0.3213,-0.6349,-0.1279,0,0
28,2023-01-22,2023-01-22 08:00:00,6,6,16,4,4,18.6,66.8,0.0,23.7,0,0,0,0,0,1,0.000366,4,56,39,8,1,1,0.8498,-0.2333,0.0979,0,0
29,2023-01-22,2023-01-22 08:00:00,19,21,29,9,10,6.4,59.4,0.0,22.8,0,0,0,0,1,2,0.000559,5,32,77,8,1,1,0.7593,-0.901,-1.1018,0,0
30,2023-01-22,2023-01-22 08:00:00,33,31,49,16,17,11.0,55.5,0.0,15.0,0,0,0,0,2,1,0.001103,6,32,68,8,1,1,0.8821,0.6084,1.4095,0,0
31,2023-01-22,2023-01-22 08:00:00,167,191,245,66,62,2.2,43.1,0.0,23.6,0,0,0,0,5,0,0.005001,7,63,23,8,1,1,-0.4165,1.0959,0.4776,0,0
32,2023-01-22,2023-01-22 08:00:00,8,8,6,1,0,6.3,51.9,0.0,14.1,0,0,0,0,1,3,0.000171,0,22,36,8,1,1,0.7627,0.3501,-0.2436,0,0
33,2023-01-22,2023-01-22 08:00:00,74,64,122,20,22,8.8,50.6,0.0,19.7,0,0,0,0,5,0,0.002071,1,73,38,8,1,1,-0.765,-0.1515,0.2123,0,0
34,2023-01-22,2023-01-22 08:00:00,328,304,560,126,144,8.3,72.2,0.59,30.1,1,0,0,0,16,0,0.010511,2,59,79,8,1,1,-1.102,0.2186,0.2345,0,0
35,2023-01-22,2023-01-22 08:00:00,274,241,396,113,101,0.7,51.3,0.0,10.7,0,0,0,0,20,3,0.007928,3,51,33,8,1,1,0.167,-0.1775,0.5624,0,0
36,2023-01-22,2023-01-22 08:00:00,67,75,120,26,22,10.7,50.1,0.31,11.0,1,1,0,0,5,0,0.002242,4,70,68,8,1,1,0.0237,-0.5562,0.3573,0,0
37,2023-01-22,2023-01-22 08:00:00,348,319,550,135,132,11.0,43.3,0.0,31.8,0,0,0,0,20,1,0.010246,5,11,19,8,1,1,0.4772,-0.6864,0.004,0,0
