zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-05-16,2023-05-16 08:00:00,301,269,525,150,150,17.9,81.7,0.0,27.4,0,0,0,0,21,0,0.006633,1,8,40,8,1,0,1.1213,0.9897,0.8089,0,0
2,2023-05-16,2023-05-16 08:00:00,128,142,222,64,62,19.1,50.7,0.0,17.9,0,0,0,0,5,0,0.002914,2,33,22,8,1,0,0.3208,0.9203,-0.5279,0,0
3,2023-05-16,2023-05-16 08:00:00,330,293,553,131,120,12.3,79.3,0.0,22.3,0,0,0,0,12,1,0.006732,3,74,16,8,1,0,1.0995,0.771,-0.8408,0,0
4,2023-05-16,2023-05-16 08:00:00,151,133,232,53,51,20.7,40.8,0.36,30.3,1,0,0,0,9,1,0.002701,4,9,8,8,1,0,-0.4632,0.1225,-1.0266,0,0
5,2023-05-16,2023-05-16 08:00:00,123,144,153,34,32,21.3,65.8,0.0,10.5,0,0,0,0,3,1,0.001892,5,32,34,8,1,0,-0.5811,0.2032,-0.1171,0,0
6,2023-05-16,2023-05-16 08:00:00,393,351,675,161,159,18.3,66.6,0.0,13.9,0,0,0,0,12,1,0.007804,6,8,76,8,1,0,0.3,-0.3416,-1.4833,0,0
7,2023-05-16,2023-05-16 08:00:00,19,20,29,9,9,18.3,54.4,0.0,25.3,0,0,0,0,0,2,0.000379,7,74,58,8,1,0,-0.9686,-1.9817,-0.3578,0,0
8,2023-05-16,2023-05-16 08:00:00,21,18,17,6,6,15.0,76.8,0.0,27.6,0,0,0,0,2,0,0.000364,0,62,80,8,1,0,0.2421,0.2087,-0.4307,0,0
9,2023-05-16,2023-05-16 08:00:00,119,108,191,33,37,23.6,82.0,0.16,8.1,1,0,0,0,5,1,0.002192,1,5,25,8,1,0,-0.7334,-0.9291,-1.5493,0,0
10,2023-05-16,2023-05-16 08:00:00,303,267,497,118,128,21.2,47.8,0.0,12.1,0,0,0,0,13,0,0.006386,2,48,40,8,1,0,-0.1467,0.4075,0.248,0,0
11,2023-05-16,2023-05-16 08:00:00,270,247,389,92,82,14.9,54.4,25.15,19.4,1,0,0,0,10,0,0.004899,3,32,48,8,1,0,-0.054,0.9,0.1029,0,0
12,2023-05-16,2023-05-16 08:00:00,144,154,236,62,53,19.0,61.7,0.0,19.3,0,0,0,0,4,1,0.002814,4,16,53,8,1,0,0.8969,-0.0091,-0.0054,0,0
13,2023-05-16,2023-05-16 08:00:00,9,9,17,2,1,20.4,57.0,0.0,17.0,0,0,0,0,0,5,0.000253,5,50,49,8,1,0,-0.3599,-1.2835,-0.3641,0,0
14,2023-05-16,2023-05-16 08:00:00,58,49,96,26,27,19.4,88.2,0.0,28.0,0,0,0,0,2,1,0.001216,6,10,63,8,1,0,-0.7389,0.715,-0.9217,0,0
