zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-03-10,2023-03-10 08:00:00,312,349,535,143,154,2.3,80.0,0.0,19.1,0,0,0,0,13,0,0.006633,1,8,40,8,1,0,-1.0744,1.2333,0.7054,0,0
2,2023-03-10,2023-03-10 08:00:00,125,112,235,66,62,5.2,71.8,0.0,30.9,0,0,0,0,3,0,0.002914,2,33,22,8,1,0,1.2753,-0.5424,1.337,0,0
3,2023-03-10,2023-03-10 08:00:00,319,294,567,145,164,13.4,83.2,0.0,34.0,0,0,0,0,22,1,0.006732,3,74,16,8,1,0,-1.5735,-0.8712,0.1885,0,0
4,2023-03-10,2023-03-10 08:00:00,116,138,243,57,63,12.9,71.4,0.0,6.5,0,0,0,0,7,0,0.002701,4,9,8,8,1,0,-0.3741,-0.1698,0.5547,0,0
5,2023-03-10,2023-03-10 08:00:00,80,92,150,32,31,4.5,82.6,0.0,7.4,0,0,0,0,5,1,0.001892,5,32,34,8,1,0,1.5127,-0.3401,-0.669,0,0
6,2023-03-10,2023-03-10 08:00:00,397,403,610,176,193,9.4,45.4,6.02,10.2,1,0,0,0,14,2,0.007804,6,8,76,8,1,0,-0.8393,0.0353,-0.0111,0,0
7,2023-03-10,2023-03-10 08:00:00,21,19,32,13,13,16.0,70.9,0.0,18.0,0,0,0,0,1,1,0.000379,7,74,58,8,1,0,0.6504,0.5293,0.1806,0,0
8,2023-03-10,2023-03-10 08:00:00,19,22,28,6,6,5.7,68.0,1.04,21.3,1,0,0,0,3,0,0.000364,0,62,80,8,1,0,0.2726,0.6796,0.1782,0,0
9,2023-03-10,2023-03-10 08:00:00,108,107,178,42,45,5.1,70.9,0.0,29.8,0,0,0,0,4,0,0.002192,1,5,25,8,1,0,-0.2085,-0.553,0.551,0,0
10,2023-03-10,2023-03-10 08:00:00,341,304,504,119,111,5.4,66.4,0.0,9.6,0,0,0,0,11,1,0.006386,2,48,40,8,1,0,-0.9852,0.0943,-1.1048,0,0
11,2023-03-10,2023-03-10 08:00:00,252,246,406,108,100,14.1,82.8,0.0,13.6,0,0,0,0,10,0,0.004899,3,32,48,8,1,0,-0.5757,-0.9984,0.586,0,0
12,2023-03-10,2023-03-10 08:00:00,130,105,217,62,65,13.3,79.0,5.65,10.9,1,0,0,0,5,0,0.002814,4,16,53,8,1,0,-0.4442,-0.6654,-1.243,0,0
13,2023-03-10,2023-03-10 08:00:00,9,7,31,7,7,10.9,71.7,0.0,26.2,0,0,0,0,1,2,0.000253,5,50,49,8,1,0,0.8276,-0.5942,-0.4439,0,0
