zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-02-28,2023-02-28 08:00:00,1011,933,109,258,268,5.6,80.3,0.0,24.6,0,0,0,0,16,1,0.006633,1,8,40,8,1,0,-4.1078,3.0932,3.0702,1,1
2,2023-02-28,2023-02-28 08:00:00,492,438,34,170,145,10.9,89.3,0.0,16.3,0,0,0,0,6,1,0.002914,2,33,22,8,1,0,-3.0052,3.3118,2.4803,1,1
3,2023-02-28,2023-02-28 08:00:00,994,936,82,437,462,8.4,82.2,0.0,14.5,0,0,0,0,17,0,0.006732,3,74,16,8,1,0,-3.4348,2.5044,1.881,1,1
4,2023-02-28,2023-02-28 08:00:00,355,287,42,165,174,15.0,61.6,0.0,5.9,0,0,0,0,6,1,0.002701,4,9,8,8,1,0,-3.7529,3.361,3.2406,1,1
5,2023-02-28,2023-02-28 08:00:00,323,372,40,113,128,17.2,48.4,1.2,28.3,1,1,0,0,2,2,0.001892,5,32,34,8,1,0,-3.9192,2.9568,2.168,1,1
6,2023-02-28,2023-02-28 08:00:00,1109,913,180,296,332,-2.8,83.6,1.31,17.6,1,0,0,0,22,0,0.007804,6,8,76,8,1,0,-3.512,3.1097,2.3387,1,1
7,2023-02-28,2023-02-28 08:00:00,50,53,7,39,44,8.9,67.5,0.2,22.1,1,0,0,0,2,0,0.000379,7,74,58,8,1,0,-3.4507,3.9347,3.6266,1,1
8,2023-02-28,2023-02-28 08:00:00,78,68,4,19,20,11.5,78.3,5.41,17.0,1,1,0,0,1,1,0.000364,0,62,80,8,1,0,-2.818,3.3033,3.1505,1,1
9,2023-02-28,2023-02-28 08:00:00,290,274,53,101,114,8.1,42.1,3.22,17.0,1,0,0,0,3,2,0.002192,1,5,25,8,1,0,-2.7905,3.3455,2.0588,1,1
10,2023-02-28,2023-02-28 08:00:00,1038,912,85,323,371,14.4,41.0,0.0,13.1,0,0,0,0,20,4,0.006386,2,48,40,8,1,0,-2.2049,2.6189,3.0954,1,1
11,2023-02-28,2023-02-28 08:00:00,720,680,45,186,181,11.3,84.1,0.0,28.1,0,0,0,0,13,1,0.004899,3,32,48,8,1,0,-3.6621,3.5099,2.3832,0,0
12,2023-02-28,2023-02-28 08:00:00,458,477,46,134,140,6.9,41.6,7.79,32.4,1,1,0,0,9,0,0.002814,4,16,53,8,1,0,-3.7969,3.314,2.2377,0,0
13,2023-02-28,2023-02-28 08:00:00,64,74,2,9,8,17.3,46.8,0.0,16.9,0,0,0,0,3,2,0.000253,5,50,49,8,1,0,-2.7109,2.9802,3.452,0,0
14,2023-02-28,2023-02-28 08:00:00,228,184,30,49,54,8.7,63.2,0.0,28.9,0,0,0,0,4,1,0.001216,6,10,63,8,1,0,-3.6886,3.1035,2.3191,0,0
15,2023-02-28,2023-02-28 08:00:00,237,193,32,82,72,2.1,84.2,0.0,32.3,0,0,0,0,3,1,0.001712,7,20,53,8,1,0,-3.7564,3.303,2.3661,0,0
16,2023-02-28,2023-02-28 08:00:00,1373,1380,192,336,338,-0.5,53.3,0.0,33.8,0,0,0,0,8,2,0.007253,0,75,42,8,1,0,-3.6201,3.4531,3.4464,0,0
17,2023-02-28,2023-02-28 08:00:00,398,348,74,146,160,5.9,44.2,1.16,28.6,1,0,0,0,8,2,0.002824,1,78,29,8,1,0,-3.8953,2.7649,2.4706,0,0
18,2023-02-28,2023-02-28 08:00:00,18,15,0,8,8,13.6,65.1,0.0,18.7,0,0,0,0,1,5,9.4e-05,2,10,34,8,1,0,-3.814,3.0877,2.3547,0,0
19,2023-02-28,2023-02-28 08:00:00,134,142,27,71,77,15.3,48.8,0.0,33.2,0,0,0,0,3,1,0.001037,3,15,34,8,1,0,-3.9414,3.8788,3.6128,0,0
20,2023-02-28,2023-02-28 08:00:00,202,189,20,49,45,9.0,57.8,0.0,29.1,0,0,0,0,1,0,0.001046,4,53,40,8,1,0,-3.7431,4.4862,3.0901,0,0
21,2023-02-28,2023-02-28 08:00:00,1359,1562,133,322,337,13.8,62.5,0.0,27.3,0,0,0,0,9,0,0.006254,5,51,25,8,1,0,-3.1575,2.9611,2.5056,0,0
