zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-06-10,2023-06-10 08:00:00,228,225,349,91,98,41.0,89.4,0.65,30.7,1,0,0,1,13,1,0.006633,1,8,40,8,1,1,-0.4562,0.5466,-0.8184,0,0
2,2023-06-10,2023-06-10 08:00:00,101,117,168,42,36,21.3,84.0,2.49,5.8,1,0,0,0,7,0,0.002914,2,33,22,8,1,1,0.865,-0.2697,0.497,0,0
3,2023-06-10,2023-06-10 08:00:00,226,224,342,95,92,20.3,56.6,0.0,22.9,0,0,0,0,15,1,0.006732,3,74,16,8,1,1,-1.288,1.0425,-0.2486,0,0
4,2023-06-10,2023-06-10 08:00:00,83,84,139,23,22,25.3,78.1,0.0,7.4,0,0,0,0,5,0,0.002701,4,9,8,8,1,1,-0.0232,-0.1537,-0.7735,0,0
5,2023-06-10,2023-06-10 08:00:00,66,66,83,24,27,12.1,78.8,0.0,19.5,0,0,0,0,6,2,0.001892,5,32,34,8,1,1,0.4913,-0.1805,-0.3285,0,0
6,2023-06-10,2023-06-10 08:00:00,245,223,404,102,90,20.6,62.6,0.0,24.3,0,0,0,0,15,0,0.007804,6,8,76,8,1,1,-2.5158,0.622,1.3378,0,0
7,2023-06-10,2023-06-10 08:00:00,13,11,26,4,4,20.9,47.9,0.0,12.9,0,0,0,0,0,1,0.000379,7,74,58,8,1,1,-0.6799,-0.2382,0.8634,0,0
8,2023-06-10,2023-06-10 08:00:00,13,13,12,4,4,31.1,60.0,0.49,8.3,1,0,0,0,0,2,0.000364,0,62,80,8,1,1,-0.8696,0.1919,-0.3481,0,0
9,2023-06-10,2023-06-10 08:00:00,72,80,120,26,28,24.2,65.7,0.35,34.9,1,0,0,0,3,1,0.002192,1,5,25,8,1,1,0.4989,1.4907,-1.0383,0,0
10,2023-06-10,2023-06-10 08:00:00,225,221,309,90,81,17.9,89.9,0.0,19.8,0,0,0,0,11,2,0.006386,2,48,40,8,1,1,-0.8579,0.2694,-0.0649,0,0
11,2023-06-10,2023-06-10 08:00:00,161,165,258,83,84,13.5,43.7,3.55,31.7,1,0,0,0,10,3,0.004899,3,32,48,8,1,1,1.1553,0.197,-1.7077,0,0
12,2023-06-10,2023-06-10 08:00:00,83,68,163,34,33,13.8,63.0,0.0,30.2,0,0,0,0,7,1,0.002814,4,16,53,8,1,1,0.1616,1.3713,1.4047,0,0
13,2023-06-10,2023-06-10 08:00:00,8,8,8,5,5,16.5,79.7,0.0,9.7,0,0,0,0,3,2,0.000253,5,50,49,8,1,1,0.0694,-0.0712,-1.066,0,0
14,2023-06-10,2023-06-10 08:00:00,46,49,60,17,18,18.3,49.9,5.25,6.2,1,0,0,0,4,0,0.001216,6,10,63,8,1,1,-1.0647,-0.4457,0.1683,0,0
15,2023-06-10,2023-06-10 08:00:00,47,51,98,20,17,20.5,89.0,0.0,33.4,0,0,0,0,4,0,0.001712,7,20,53,8,1,1,-0.4593,-1.2157,1.5756,0,0
16,2023-06-10,2023-06-10 08:00:00,227,223,407,91,87,21.0,60.4,0.0,12.8,0,0,0,0,12,2,0.007253,0,75,42,8,1,1,0.4892,-0.5873,-1.5688,0,0
17,2023-06-10,2023-06-10 08:00:00,86,79,139,49,49,23.9,77.8,0.0,20.5,0,0,0,0,7,0,0.002824,1,78,29,8,1,1,1.7902,0.1316,-0.2315,0,0
18,2023-06-10,2023-06-10 08:00:00,4,4,6,1,1,14.2,51.2,0.0,17.4,0,0,0,0,1,1,9.4e-05,2,10,34,8,1,1,-0.2834,0.7582,0.3431,0,0
19,2023-06-10,2023-06-10 08:00:00,34,35,55,15,14,25.7,69.8,0.0,22.0,0,0,0,0,2,5,0.001037,3,15,34,8,1,1,0.4719,0.8141,0.3807,0,0
20,2023-06-10,2023-06-10 08:00:00,32,35,75,12,11,15.3,73.9,0.0,16.4,0,0,0,0,1,2,0.001046,4,53,40,8,1,1,0.1429,-0.9272,-0.0265,0,0
21,2023-06-10,2023-06-10 08:00:00,192,208,307,96,83,15.8,48.2,5.83,19.3,1,0,0,0,17,1,0.006254,5,51,25,8,1,1,-0.6995,0.3343,-0.0507,0,0
22,2023-06-10,2023-06-10 08:00:00,155,125,243,56,59,24.2,50.9,0.81,5.6,1,0,0,0,7,2,0.004519,6,50,31,8,1,1,0.8169,0.6038,-0.6737,0,0
23,2023-06-10,2023-06-10 08:00:00,48,52,95,16,16,17.3,87.3,0.0,20.2,0,0,0,0,3,3,0.001695,7,14,26,8,1,1,-0.6301,-0.0474,0.5769,0,0
24,2023-06-10,2023-06-10 08:00:00,0,0,0,2,1,21.5,40.1,0.0,28.1,0,0,0,0,0,1,3.6e-05,0,36,25,8,1,1,-1.6064,-1.3799,0.8565,0,0
25,2023-06-10,2023-06-10 08:00:00,16,13,24,3,2,22.4,84.5,0.63,8.3,1,0,0,0,1,1,0.000437,1,53,39,8,1,1,-1.198,-0.7654,0.4614,0,0
26,2023-06-10,2023-06-10 08:00:00,58,56,109,29,27,31.0,48.4,0.0,28.0,0,0,0,0,2,2,0.001895,2,33,46,8,1,1,0.4907,-0.8544,0.086,0,0
27,2023-06-10,2023-06-10 08:00:00,111,110,209,52,54,24.7,51.2,0.0,22.5,0,0,0,0,5,2,0.004045,3,34,9,8,1,1,-0.9808,0.6381,0.4524,0,0
28,2023-06-10,2023-06-10 08:00:00,15,13,16,2,1,18.8,57.0,0.0,33.5,0,0,0,0,0,0,0.000366,4,56,39,8,1,1,0.8076,-0.9997,1.3069,0,0
29,2023-06-10,2023-06-10 08:00:00,18,21,37,7,8,22.6,55.7,0.0,31.9,0,0,0,0,2,2,0.000559,5,32,77,8,1,1,-0.7152,-0.7338,-0.4748,0,0
30,2023-06-10,2023-06-10 08:00:00,26,29,56,15,14,18.2,79.9,0.0,5.2,0,0,0,0,3,2,0.001103,6,32,68,8,1,1,-0.2111,-1.2953,-0.1498,0,0
31,2023-06-10,2023-06-10 08:00:00,194,176,254,75,64,14.5,47.5,0.0,22.2,0,0,0,0,9,2,0.005001,7,63,23,8,1,1,-0.5652,0.2737,-0.0049,0,0
32,2023-06-10,2023-06-10 08:00:00,6,6,7,3,2,18.7,49.4,0.0,23.3,0,0,0,0,2,3,0.000171,0,22,36,8,1,1,1.1741,0.6214,-0.8933,0,0
33,2023-06-10,2023-06-10 08:00:00,63,62,102,30,25,21.8,60.5,0.0,30.4,0,0,0,0,3,1,0.002071,1,73,38,8,1,1,0.5196,-0.3152,0.6915,0,0
