zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-06-20,2023-06-20 08:00:00,329,301,569,161,167,17.5,75.8,0.0,20.5,0,0,0,0,13,1,0.006633,1,8,40,8,1,0,-0.8313,0.5357,0.481,0,0
2,2023-06-20,2023-06-20 08:00:00,139,145,247,55,46,23.1,64.0,0.0,15.2,0,0,0,0,7,0,0.002914,2,33,22,8,1,0,-0.5808,0.2768,0.8892,0,0
3,2023-06-20,2023-06-20 08:00:00,374,315,565,136,135,21.1,61.6,0.0,12.7,0,0,0,0,8,2,0.006732,3,74,16,8,1,0,0.6029,-0.4292,-0.7677,0,0
4,2023-06-20,2023-06-20 08:00:00,145,155,196,55,50,19.5,45.9,3.78,33.4,1,0,0,0,4,4,0.002701,4,9,8,8,1,0,-1.1315,1.3598,-1.0637,0,0
5,2023-06-20,2023-06-20 08:00:00,97,109,147,33,35,8.7,69.5,0.0,12.8,0,0,0,0,2,2,0.001892,5,32,34,8,1,0,-1.7571,-0.5182,0.1089,0,0
6,2023-06-20,2023-06-20 08:00:00,400,404,595,180,158,12.4,80.7,0.0,32.7,0,0,0,0,19,2,0.007804,6,8,76,8,1,0,-0.6098,0.0485,0.0946,0,0
7,2023-06-20,2023-06-20 08:00:00,18,20,40,8,7,8.7,84.1,0.0,22.3,0,0,0,0,4,0,0.000379,7,74,58,8,1,0,0.5081,0.1042,-0.6484,0,0
8,2023-06-20,2023-06-20 08:00:00,14,16,26,8,8,20.1,40.8,0.0,29.9,0,0,0,0,2,2,0.000364,0,62,80,8,1,0,-0.4423,-0.975,1.101,0,0
9,2023-06-20,2023-06-20 08:00:00,95,99,165,33,33,26.5,85.7,0.0,6.7,0,0,0,0,5,3,0.002192,1,5,25,8,1,0,-0.4421,-0.9145,-0.2532,0,0
10,2023-06-20,2023-06-20 08:00:00,320,330,509,135,118,18.9,46.8,0.0,29.8,0,0,0,0,16,2,0.006386,2,48,40,8,1,0,-0.288,0.3107,-0.2321,0,0
11,2023-06-20,2023-06-20 08:00:00,225,242,383,96,87,19.8,64.7,0.0,20.9,0,0,0,0,11,1,0.004899,3,32,48,8,1,0,0.4066,-0.3531,1.3328,0,0
12,2023-06-20,2023-06-20 08:00:00,135,159,216,58,55,14.7,54.6,0.79,15.5,1,0,0,0,6,1,0.002814,4,16,53,8,1,0,0.3383,0.1398,0.7532,0,0
13,2023-06-20,2023-06-20 08:00:00,18,17,18,2,1,22.0,45.4,0.0,13.1,0,0,0,0,0,4,0.000253,5,50,49,8,1,0,1.3498,-0.7405,0.6324,0,0
14,2023-06-20,2023-06-20 08:00:00,57,65,101,32,36,14.4,52.9,0.0,27.6,0,0,0,0,2,2,0.001216,6,10,63,8,1,0,-1.201,0.4568,-0.82,0,0
15,2023-06-20,2023-06-20 08:00:00,77,85,138,39,42,22.7,40.1,0.0,26.7,0,0,0,0,4,3,0.001712,7,20,53,8,1,0,0.5664,1.0944,-1.6038,0,0
