zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-01-29,2023-01-29 08:00:00,215,186,340,100,103,10.4,42.2,0.0,19.3,0,0,0,0,6,0,0.006633,1,8,40,8,1,1,0.6158,0.5607,0.0028,0,0
2,2023-01-29,2023-01-29 08:00:00,88,98,149,36,35,12.2,54.7,0.52,28.9,1,0,0,0,7,0,0.002914,2,33,22,8,1,1,-0.5789,-0.7793,-0.6043,0,0
3,2023-01-29,2023-01-29 08:00:00,225,216,362,82,77,3.0,64.5,0.0,16.2,0,0,0,0,5,1,0.006732,3,74,16,8,1,1,-0.8294,-0.6368,0.997,0,0
4,2023-01-29,2023-01-29 08:00:00,78,84,113,49,55,9.9,84.6,0.0,8.2,0,0,0,0,1,1,0.002701,4,9,8,8,1,1,0.1864,-0.6514,0.8601,0,0
5,2023-01-29,2023-01-29 08:00:00,55,49,108,27,22,1.8,89.8,0.66,29.9,1,0,0,0,2,1,0.001892,5,32,34,8,1,1,-0.2822,-0.1627,-0.1473,0,0
6,2023-01-29,2023-01-29 08:00:00,230,269,429,101,113,15.2,72.6,0.0,17.0,0,0,0,0,18,1,0.007804,6,8,76,8,1,1,0.3365,-0.6278,-0.5721,0,0
7,2023-01-29,2023-01-29 08:00:00,9,9,27,9,9,17.1,63.5,0.0,34.8,0,0,0,0,0,0,0.000379,7,74,58,8,1,1,0.8105,-1.2745,-0.2162,0,0
8,2023-01-29,2023-01-29 08:00:00,12,11,22,3,2,12.9,56.0,0.79,25.5,1,0,0,0,1,0,0.000364,0,62,80,8,1,1,-0.3157,-0.1893,-0.0745,0,0
9,2023-01-29,2023-01-29 08:00:00,68,56,111,33,29,1.0,42.4,6.49,6.2,1,0,0,0,4,3,0.002192,1,5,25,8,1,1,-0.1864,0.7859,-0.0482,0,0
10,2023-01-29,2023-01-29 08:00:00,191,220,339,90,79,19.2,75.8,0.0,24.5,0,0,0,0,9,3,0.006386,2,48,40,8,1,1,0.4546,0.2941,0.4528,0,0
11,2023-01-29,2023-01-29 08:00:00,139,128,276,62,59,5.5,57.7,0.0,15.2,0,0,0,0,9,0,0.004899,3,32,48,8,1,1,-0.2214,0.4242,0.8592,0,0
12,2023-01-29,2023-01-29 08:00:00,87,98,154,35,40,16.5,61.6,0.0,28.6,0,0,0,0,5,1,0.002814,4,16,53,8,1,1,-1.5307,-0.8055,-0.5928,0,0
13,2023-01-29,2023-01-29 08:00:00,5,4,9,3,2,12.8,51.3,3.05,18.2,1,0,0,0,1,3,0.000253,5,50,49,8,1,1,-0.9731,0.1248,-0.1337,0,0
14,2023-01-29,2023-01-29 08:00:00,45,49,58,24,20,5.5,51.7,0.0,27.9,0,0,0,0,0,1,0.001216,6,10,63,8,1,1,0.4099,-0.3982,1.4101,0,0
15,2023-01-29,2023-01-29 08:00:00,48,43,86,23,20,12.2,43.2,1.55,15.9,0,1,0,0,3,2,0.001712,7,20,53,8,1,1,-1.175,-0.4814,1.0712,0,0
16,2023-01-29,2023-01-29 08:00:00,228,218,378,90,85,7.2,87.8,0.0,22.5,0,0,0,0,12,2,0.007253,0,75,42,8,1,1,0.6209,-0.1867,-0.7129,0,0
17,2023-01-29,2023-01-29 08:00:00,98,88,137,35,38,4.5,78.2,0.0,22.9,0,0,0,0,8,0,0.002824,1,78,29,8,1,1,0.3242,0.0772,-0.2406,0,0
18,2023-01-29,2023-01-29 08:00:00,3,3,7,1,0,11.4,71.0,0.0,9.6,0,0,0,0,1,2,9.4e-05,2,10,34,8,1,1,-0.1989,-0.9753,-1.1283,0,0
19,2023-01-29,2023-01-29 08:00:00,39,32,65,12,12,1.7,61.9,0.0,17.1,0,0,0,0,2,1,0.001037,3,15,34,8,1,1,1.0178,0.5206,-0.3751,0,0
20,2023-01-29,2023-01-29 08:00:00,33,27,45,11,11,9.3,76.4,0.0,8.1,0,0,0,0,1,0,0.001046,4,53,40,8,1,1,0.1844,-0.0028,-0.9696,0,0
21,2023-01-29,2023-01-29 08:00:00,219,222,330,70,69,17.3,88.0,0.0,32.2,0,0,0,0,12,1,0.006254,5,51,25,8,1,1,-0.7598,0.4308,0.7409,0,0
22,2023-01-29,2023-01-29 08:00:00,141,133,233,58,60,11.3,57.1,0.0,32.4,0,0,0,0,5,0,0.004519,6,50,31,8,1,1,-1.2186,-0.9111,-1.0604,0,0
23,2023-01-29,2023-01-29 08:00:00,51,47,86,18,20,12.4,87.9,0.0,11.5,0,0,0,0,7,2,0.001695,7,14,26,8,1,1,-1.9761,0.8471,0.0747,0,0
24,2023-01-29,2023-01-29 08:00:00,2,2,2,1,0,10.3,88.4,0.0,14.8,0,0,0,0,1,2,3.6e-05,0,36,25,8,1,1,-0.3764,0.3163,0.6157,0,0
25,2023-01-29,2023-01-29 08:00:00,20,20,25,5,4,-3.2,46.2,2.87,23.1,1,0,0,0,0,0,0.000437,1,53,39,8,1,1,-0.8322,0.8608,0.8956,0,0
26,2023-01-29,2023-01-29 08:00:00,71,80,92,31,29,15.6,48.6,0.0,14.1,0,0,0,0,3,1,0.001895,2,33,46,8,1,1,1.2967,0.3177,1.3499,0,0
27,2023-01-29,2023-01-29 08:00:00,121,126,207,41,40,10.6,57.1,0.0,25.8,0,0,0,0,8,1,0.004045,3,34,9,8,1,1,-0.1406,-0.0239,-0.185,0,0
28,2023-01-29,2023-01-29 08:00:00,8,8,16,6,6,6.0,64.8,5.51,27.6,1,0,0,0,0,2,0.000366,4,56,39,8,1,1,-0.3942,0.9925,-0.7085,0,0
29,2023-01-29,2023-01-29 08:00:00,25,28,23,6,5,5.1,86.4,0.37,32.5,0,1,0,0,2,2,0.000559,5,32,77,8,1,1,-0.3635,-0.5099,0.1211,0,0
30,2023-01-29,2023-01-29 08:00:00,35,41,65,18,18,10.1,67.6,0.0,25.6,0,0,0,0,2,1,0.001103,6,32,68,8,1,1,0.4352,-0.4704,-1.8753,0,0
31,2023-01-29,2023-01-29 08:00:00,167,158,263,74,67,2.5,70.8,0.0,16.3,0,0,0,0,9,2,0.005001,7,63,23,8,1,1,-1.243,-0.071,-0.6596,0,0
32,2023-01-29,2023-01-29 08:00:00,6,5,4,4,4,15.7,88.2,0.82,6.2,1,0,0,0,0,1,0.000171,0,22,36,8,1,1,-0.3983,0.3285,-0.3766,0,0
33,2023-01-29,2023-01-29 08:00:00,75,80,123,25,28,5.4,74.1,2.53,19.7,0,1,0,0,5,0,0.002071,1,73,38,8,1,1,1.6467,-0.486,-0.6669,0,0
34,2023-01-29,2023-01-29 08:00:00,345,341,539,144,132,-1.9,63.1,0.0,19.6,0,0,0,0,25,3,0.010511,2,59,79,8,1,1,-0.7686,0.5283,0.4692,0,0
35,2023-01-29,2023-01-29 08:00:00,240,254,421,115,129,16.2,88.7,0.0,30.6,0,0,0,0,10,1,0.007928,3,51,33,8,1,1,-0.845,-0.3312,-0.5521,0,0
36,2023-01-29,2023-01-29 08:00:00,80,85,98,27,25,10.4,79.4,1.68,6.2,1,0,0,0,6,0,0.002242,4,70,68,8,1,1,0.5268,-0.9871,0.0971,0,0
37,2023-01-29,2023-01-29 08:00:00,330,393,489,150,142,13.0,55.7,0.0,22.0,0,0,0,0,26,2,0.010246,5,11,19,8,1,1,0.596,-0.6697,-0.4646,0,0
38,2023-01-29,2023-01-29 08:00:00,141,127,208,65,60,11.6,83.9,0.0,7.6,0,0,0,0,5,3,0.004397,6,25,59,8,1,1,-0.1671,0.0746,0.8169,0,0
39,2023-01-29,2023-01-29 08:00:00,25,24,42,9,10,10.6,45.6,1.36,33.5,1,0,0,0,0,1,0.000659,7,54,53,8,1,1,0.1072,-0.1065,-0.4368,0,0
40,2023-01-29,2023-01-29 08:00:00,606,601,981,241,246,15.6,68.3,0.0,24.7,0,0,0,0,32,1,0.018691,0,72,37,8,1,1,0.7592,-1.3571,-0.8138,0,0
41,2023-01-29,2023-01-29 08:00:00,222,209,389,96,100,9.4,42.4,1.87,12.7,0,1,0,0,12,1,0.007144,1,6,19,8,1,1,0.6591,-0.6305,1.639,0,0
42,2023-01-29,2023-01-29 08:00:00,278,315,434,99,113,11.6,82.7,0.0,14.0,0,0,0,0,16,0,0.008165,2,39,48,8,1,1,-0.6798,-1.3822,-0.7632,0,0
43,2023-01-29,2023-01-29 08:00:00,322,308,561,153,133,0.5,63.2,0.0,14.6,0,0,0,0,24,1,0.010707,3,42,60,8,1,1,0.1417,-0.7008,-0.3995,0,0
44,2023-01-29,2023-01-29 08:00:00,639,665,988,259,266,13.1,68.7,0.0,10.1,0,0,0,0,34,2,0.019027,4,63,5,8,1,1,-0.1817,0.69,-2.4048,0,0
45,2023-01-29,2023-01-29 08:00:00,430,470,712,156,144,4.8,64.5,0.0,11.9,0,0,0,0,29,2,0.013462,5,69,27,8,1,1,0.9418,-0.196,-0.4027,0,0
46,2023-01-29,2023-01-29 08:00:00,392,443,719,171,161,8.2,62.1,0.0,10.9,0,0,0,0,39,1,0.013908,6,18,43,8,1,1,-0.2284,0.3317,0.0088,0,0
47,2023-01-29,2023-01-29 08:00:00,256,227,440,122,124,16.7,71.2,0.0,30.5,0,0,0,0,15,0,0.008501,7,30,24,8,1,1,0.0918,-0.191,-0.9822,0,0
48,2023-01-29,2023-01-29 08:00:00,656,708,1118,274,249,14.8,51.5,0.0,6.4,0,0,0,0,42,1,0.020576,0,25,74,8,1,1,0.9783,-0.2418,1.1407,0,0
49,2023-01-29,2023-01-29 08:00:00,347,407,509,129,112,8.9,86.9,0.0,31.5,0,0,0,0,16,0,0.010032,1,5,46,8,1,1,0.7024,1.0019,-0.3699,0,0
50,2023-01-29,2023-01-29 08:00:00,185,185,282,73,68,13.8,75.7,0.0,14.8,0,0,0,0,11,1,0.005268,2,7,19,8,1,1,-0.1834,-0.3784,0.0161,0,0
51,2023-01-29,2023-01-29 08:00:00,642,764,941,265,289,18.8,55.7,0.0,21.1,0,0,0,0,40,4,0.019629,3,44,35,8,1,1,-1.487,-0.5193,-1.1547,0,0
