zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-05-28,2023-05-28 08:00:00,185,219,341,84,94,19.7,70.1,0.0,23.6,0,0,0,0,10,0,0.006633,1,8,40,8,1,1,2.4461,-0.8902,2.2196,0,0
2,2023-05-28,2023-05-28 08:00:00,91,78,136,49,42,20.9,78.9,0.0,33.0,0,0,0,0,9,1,0.002914,2,33,22,8,1,1,-0.7705,0.9071,-1.0095,0,0
3,2023-05-28,2023-05-28 08:00:00,223,223,351,101,98,22.3,81.8,0.0,33.3,0,0,0,0,25,1,0.006732,3,74,16,8,1,1,0.7847,0.388,0.0753,0,0
4,2023-05-28,2023-05-28 08:00:00,92,92,129,29,24,19.9,44.9,0.0,21.7,0,0,0,0,1,2,0.002701,4,9,8,8,1,1,1.0007,0.6842,0.0303,0,0
5,2023-05-28,2023-05-28 08:00:00,66,60,101,25,21,30.0,57.6,0.0,32.4,0,0,0,0,1,1,0.001892,5,32,34,8,1,1,0.1323,-0.8385,-1.174,0,0
6,2023-05-28,2023-05-28 08:00:00,249,236,409,99,99,16.0,81.7,0.0,10.1,0,0,0,0,18,1,0.007804,6,8,76,8,1,1,0.5929,0.3229,1.0253,0,0
7,2023-05-28,2023-05-28 08:00:00,11,10,24,8,8,22.3,83.2,0.0,13.5,0,0,0,0,3,1,0.000379,7,74,58,8,1,1,-0.8974,-0.308,-1.6542,0,0
8,2023-05-28,2023-05-28 08:00:00,12,13,19,4,4,17.3,59.9,0.0,11.6,0,0,0,0,0,0,0.000364,0,62,80,8,1,1,0.8402,0.8098,-0.2861,0,0
9,2023-05-28,2023-05-28 08:00:00,77,80,127,38,34,23.9,80.3,0.0,32.9,0,0,0,0,6,1,0.002192,1,5,25,8,1,1,1.6655,0.0594,0.1747,0,0
10,2023-05-28,2023-05-28 08:00:00,201,205,348,68,69,21.0,69.2,0.0,31.0,0,0,0,0,9,2,0.006386,2,48,40,8,1,1,0.2954,-0.5664,0.8715,0,0
11,2023-05-28,2023-05-28 08:00:00,170,138,250,74,71,16.9,46.8,0.0,26.9,0,0,0,0,13,1,0.004899,3,32,48,8,1,1,-0.6117,-0.3822,-0.0888,0,0
12,2023-05-28,2023-05-28 08:00:00,85,90,166,33,30,19.4,69.3,0.0,10.0,0,0,0,0,5,0,0.002814,4,16,53,8,1,1,-0.4066,-0.7942,0.4344,0,0
13,2023-05-28,2023-05-28 08:00:00,8,6,13,6,5,21.3,77.1,0.0,7.6,0,0,0,0,5,2,0.000253,5,50,49,8,1,1,-0.6772,-0.5787,-0.4463,0,0
