zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-04-24,2023-04-24 08:00:00,301,266,557,137,148,18.6,75.5,0.0,27.2,0,0,0,0,13,1,0.006633,1,8,40,8,1,0,0.662,1.1842,0.2141,0,0
2,2023-04-24,2023-04-24 08:00:00,170,165,230,64,59,12.5,42.3,0.0,19.1,0,0,0,0,4,1,0.002914,2,33,22,8,1,0,1.1522,0.043,-0.0072,0,0
3,2023-04-24,2023-04-24 08:00:00,316,356,570,114,101,18.0,89.6,2.73,5.2,1,0,0,0,17,1,0.006732,3,74,16,8,1,0,1.0138,-0.1593,-0.15,0,0
4,2023-04-24,2023-04-24 08:00:00,137,144,200,49,49,13.3,43.4,0.0,23.3,0,0,0,0,2,1,0.002701,4,9,8,8,1,0,-0.4942,0.1752,0.8754,0,0
5,2023-04-24,2023-04-24 08:00:00,100,87,155,41,42,30.8,80.3,2.89,23.1,1,0,0,0,3,1,0.001892,5,32,34,8,1,0,1.0007,0.7217,-0.5259,0,0
6,2023-04-24,2023-04-24 08:00:00,370,408,669,161,180,18.0,45.7,0.0,18.1,0,0,0,0,9,0,0.007804,6,8,76,8,1,0,0.0433,-1.3664,0.0158,0,0
7,2023-04-24,2023-04-24 08:00:00,17,17,32,13,13,14.5,46.9,1.48,12.3,1,0,0,0,0,1,0.000379,7,74,58,8,1,0,0.7013,0.7436,1.7299,0,0
8,2023-04-24,2023-04-24 08:00:00,18,16,28,4,4,20.0,41.3,0.0,10.6,0,0,0,0,2,0,0.000364,0,62,80,8,1,0,0.2549,-1.2143,-1.1476,0,0
9,2023-04-24,2023-04-24 08:00:00,113,120,156,39,39,27.0,80.6,0.0,6.4,0,0,0,0,2,2,0.002192,1,5,25,8,1,0,0.2135,0.448,-0.1664,0,0
10,2023-04-24,2023-04-24 08:00:00,322,345,511,140,136,24.9,69.1,1.9,15.2,1,0,0,0,7,0,0.006386,2,48,40,8,1,0,0.0081,-0.7407,0.7093,0,0
