zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-03-01,2023-03-01 08:00:00,318,324,543,100,108,2.9,73.6,0.0,23.6,0,0,0,0,21,0,0.006633,1,8,40,8,1,0,-0.2905,-0.2032,-0.8599,0,0
2,2023-03-01,2023-03-01 08:00:00,136,124,215,63,54,9.6,40.8,0.0,25.5,0,0,0,0,8,4,0.002914,2,33,22,8,1,0,-0.3081,-0.8566,1.5448,0,0
3,2023-03-01,2023-03-01 08:00:00,306,296,520,140,133,13.3,73.3,0.0,14.0,0,0,0,0,17,0,0.006732,3,74,16,8,1,0,-0.4601,-0.9478,-0.4802,0,0
4,2023-03-01,2023-03-01 08:00:00,146,154,218,56,48,16.7,45.5,0.0,15.8,0,0,0,0,9,0,0.002701,4,9,8,8,1,0,0.2253,-1.5265,0.4866,0,0
5,2023-03-01,2023-03-01 08:00:00,101,114,139,38,33,-2.3,83.9,0.0,14.3,0,0,0,0,3,1,0.001892,5,32,34,8,1,0,-0.1071,0.5851,-0.4491,0,0
6,2023-03-01,2023-03-01 08:00:00,376,308,641,153,136,14.1,73.9,4.56,22.3,1,0,0,0,19,1,0.007804,6,8,76,8,1,0,0.0011,-0.1699,-0.0449,0,0
7,2023-03-01,2023-03-01 08:00:00,19,22,22,7,7,16.2,68.5,0.6,20.1,1,0,0,0,2,0,0.000379,7,74,58,8,1,0,0.4445,0.7923,-0.1895,0,0
8,2023-03-01,2023-03-01 08:00:00,9,8,29,9,8,12.5,79.6,7.64,9.6,1,0,0,0,2,0,0.000364,0,62,80,8,1,0,0.1444,0.3102,0.2397,0,0
9,2023-03-01,2023-03-01 08:00:00,115,101,167,48,46,10.3,73.8,0.0,20.0,0,0,0,0,7,1,0.002192,1,5,25,8,1,0,-0.3629,0.7203,-0.3211,0,0
10,2023-03-01,2023-03-01 08:00:00,323,310,501,121,118,16.1,66.1,0.0,20.1,0,0,0,0,13,2,0.006386,2,48,40,8,1,0,-0.6174,0.108,-1.5015,0,0
11,2023-03-01,2023-03-01 08:00:00,245,205,393,94,86,12.8,61.6,1.73,14.4,1,0,0,0,6,1,0.004899,3,32,48,8,1,0,-1.1954,-0.5149,-0.1124,0,0
12,2023-03-01,2023-03-01 08:00:00,139,144,246,43,41,9.9,87.3,0.0,33.7,0,0,0,0,3,2,0.002814,4,16,53,8,1,0,1.61,1.0339,0.6102,0,0
13,2023-03-01,2023-03-01 08:00:00,17,15,19,4,3,11.5,76.4,0.0,8.8,0,0,0,0,3,3,0.000253,5,50,49,8,1,0,-0.2154,1.4284,-0.6696,0,0
14,2023-03-01,2023-03-01 08:00:00,69,56,111,21,19,13.1,82.5,0.0,9.3,0,0,0,0,0,0,0.001216,6,10,63,8,1,0,-0.3078,-0.7631,-0.205,0,0
15,2023-03-01,2023-03-01 08:00:00,79,86,132,37,41,13.5,69.7,0.0,19.5,0,0,0,0,2,0,0.001712,7,20,53,8,1,0,-0.3733,-0.0433,-0.5707,0,0
16,2023-03-01,2023-03-01 08:00:00,373,317,591,136,151,8.3,56.6,0.0,14.7,0,0,0,0,13,0,0.007253,0,75,42,8,1,0,0.5037,-0.4204,-1.7201,0,0
17,2023-03-01,2023-03-01 08:00:00,126,123,236,48,47,2.4,54.5,3.26,5.5,1,0,0,0,6,0,0.002824,1,78,29,8,1,0,-1.7501,1.1588,-0.053,0,0
18,2023-03-01,2023-03-01 08:00:00,3,3,14,2,1,11.6,61.7,3.65,13.0,1,0,0,0,1,0,9.4e-05,2,10,34,8,1,0,-0.4785,-0.6507,0.0528,0,0
19,2023-03-01,2023-03-01 08:00:00,46,41,80,22,20,10.3,81.2,0.0,14.7,0,0,0,0,3,2,0.001037,3,15,34,8,1,0,-0.1001,-1.7518,-0.1796,0,0
20,2023-03-01,2023-03-01 08:00:00,46,44,78,19,19,6.6,89.1,0.0,10.3,0,0,0,0,2,0,0.001046,4,53,40,8,1,0,-0.1075,-0.872,-0.4393,0,0
21,2023-03-01,2023-03-01 08:00:00,311,333,495,101,90,10.6,78.9,0.0,25.4,0,0,0,0,18,2,0.006254,5,51,25,8,1,0,0.6673,0.0312,0.0334,0,0
22,2023-03-01,2023-03-01 08:00:00,233,194,359,92,78,10.0,58.7,0.0,8.1,0,0,0,0,4,0,0.004519,6,50,31,8,1,0,-1.054,0.8856,0.04,0,0
23,2023-03-01,2023-03-01 08:00:00,77,82,129,29,30,14.8,84.1,0.0,22.5,0,0,0,0,0,0,0.001695,7,14,26,8,1,0,0.5827,0.2651,-0.0701,0,0
24,2023-03-01,2023-03-01 08:00:00,0,0,3,0,0,12.5,50.3,0.0,24.6,0,0,0,0,1,2,3.6e-05,0,36,25,8,1,0,-0.1441,-0.8018,-0.1314,0,0
25,2023-03-01,2023-03-01 08:00:00,28,33,38,5,5,9.8,62.8,0.0,31.7,0,0,0,0,1,0,0.000437,1,53,39,8,1,0,-0.3819,1.7282,0.0774,0,0
26,2023-03-01,2023-03-01 08:00:00,85,85,142,30,27,12.2,77.8,4.52,28.4,1,0,0,0,4,1,0.001895,2,33,46,8,1,0,0.3576,-0.3457,-0.4364,0,0
27,2023-03-01,2023-03-01 08:00:00,207,235,318,76,71,11.0,71.5,3.26,24.0,1,0,0,0,9,0,0.004045,3,34,9,8,1,0,-0.273,-0.086,0.484,0,0
28,2023-03-01,2023-03-01 08:00:00,15,14,23,8,8,12.1,74.7,0.0,5.4,0,0,0,0,3,1,0.000366,4,56,39,8,1,0,-0.2833,0.5378,-0.2217,0,0
29,2023-03-01,2023-03-01 08:00:00,26,29,34,9,9,12.3,82.9,0.0,9.3,0,0,0,0,1,3,0.000559,5,32,77,8,1,0,-1.0481,0.7128,0.3003,0,0
30,2023-03-01,2023-03-01 08:00:00,57,63,89,32,30,6.3,42.1,0.61,11.1,1,0,0,0,4,2,0.001103,6,32,68,8,1,0,0.9598,1.9195,0.5368,0,0
31,2023-03-01,2023-03-01 08:00:00,234,267,392,113,102,1.6,47.9,0.0,7.1,0,0,0,0,5,3,0.005001,7,63,23,8,1,0,-0.542,2.5164,1.2326,0,0
32,2023-03-01,2023-03-01 08:00:00,6,6,21,4,4,1.2,84.6,0.0,14.7,0,0,0,0,0,1,0.000171,0,22,36,8,1,0,-1.5076,0.4812,0.469,0,0
33,2023-03-01,2023-03-01 08:00:00,104,121,179,35,36,11.4,40.8,4.9,20.5,1,0,0,0,5,1,0.002071,1,73,38,8,1,0,-0.1607,0.3966,0.108,0,0
34,2023-03-01,2023-03-01 08:00:00,517,543,796,212,215,4.9,77.7,0.0,32.3,0,0,0,0,24,1,0.010511,2,59,79,8,1,0,1.9093,-0.4655,-0.3058,0,0
35,2023-03-01,2023-03-01 08:00:00,400,325,616,153,154,14.1,48.5,8.43,33.9,1,0,0,0,18,0,0.007928,3,51,33,8,1,0,0.4933,0.4335,-0.7571,0,0
