zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-03-24,2023-03-24 08:00:00,346,407,515,127,115,13.7,86.5,2.94,13.4,1,0,0,0,13,1,0.006633,1,8,40,8,1,0,-0.2561,0.8225,0.1159,0,0
2,2023-03-24,2023-03-24 08:00:00,142,134,257,52,45,10.3,59.7,0.0,6.0,0,0,0,0,8,1,0.002914,2,33,22,8,1,0,-1.3974,-0.6109,0.2721,0,0
3,2023-03-24,2023-03-24 08:00:00,332,308,540,152,135,-1.7,67.8,6.05,34.8,1,0,0,0,11,1,0.006732,3,74,16,8,1,0,1.4212,0.3529,0.7176,0,0
4,2023-03-24,2023-03-24 08:00:00,163,154,194,62,65,12.5,57.0,0.0,16.0,0,0,0,0,2,1,0.002701,4,9,8,8,1,0,0.8675,-0.0664,0.19,0,0
5,2023-03-24,2023-03-24 08:00:00,116,112,134,42,36,-2.8,41.5,0.0,17.6,0,0,0,0,3,1,0.001892,5,32,34,8,1,0,-0.3478,0.0955,0.8999,0,0
6,2023-03-24,2023-03-24 08:00:00,401,384,664,162,179,6.7,43.1,0.16,17.9,1,0,0,0,9,1,0.007804,6,8,76,8,1,0,0.409,-0.0793,-1.486,0,0
7,2023-03-24,2023-03-24 08:00:00,24,27,25,7,7,13.3,67.3,0.0,5.1,0,0,0,0,1,1,0.000379,7,74,58,8,1,0,-0.3804,1.0719,0.5545,0,0
8,2023-03-24,2023-03-24 08:00:00,21,21,36,7,7,7.2,79.2,4.09,12.4,1,0,0,0,3,1,0.000364,0,62,80,8,1,0,1.5313,-0.5184,-0.243,0,0
9,2023-03-24,2023-03-24 08:00:00,110,92,176,40,40,13.8,64.8,0.0,10.8,0,0,0,0,4,1,0.002192,1,5,25,8,1,0,0.4634,0.2708,-0.0355,0,0
10,2023-03-24,2023-03-24 08:00:00,317,335,484,137,151,9.9,70.5,0.0,25.2,0,0,0,0,15,1,0.006386,2,48,40,8,1,0,1.289,-0.6927,-0.5657,0,0
11,2023-03-24,2023-03-24 08:00:00,261,224,379,85,87,11.5,60.4,2.76,24.6,1,0,0,0,9,1,0.004899,3,32,48,8,1,0,1.4654,0.5086,-0.1446,0,0
12,2023-03-24,2023-03-24 08:00:00,152,168,215,54,48,-0.1,40.9,0.0,26.0,0,0,0,0,5,1,0.002814,4,16,53,8,1,0,0.7699,0.87,-0.4553,0,0
13,2023-03-24,2023-03-24 08:00:00,10,8,23,5,4,10.7,50.0,0.0,8.1,0,0,0,0,4,2,0.000253,5,50,49,8,1,0,0.3301,1.5713,-0.9912,0,0
14,2023-03-24,2023-03-24 08:00:00,63,59,106,24,21,5.4,82.1,0.21,10.2,1,0,0,0,5,0,0.001216,6,10,63,8,1,0,-0.5228,-0.3366,0.1006,0,0
15,2023-03-24,2023-03-24 08:00:00,88,93,144,30,28,3.8,40.8,0.0,18.4,0,0,0,0,5,4,0.001712,7,20,53,8,1,0,0.7405,0.1603,-0.97,0,0
16,2023-03-24,2023-03-24 08:00:00,365,383,602,150,139,6.5,50.5,0.0,34.7,0,0,0,0,12,0,0.007253,0,75,42,8,1,0,0.4331,0.5379,-0.6636,0,0
17,2023-03-24,2023-03-24 08:00:00,153,154,221,60,55,1.0,59.4,0.0,16.1,0,0,0,0,6,1,0.002824,1,78,29,8,1,0,-0.0164,0.0006,-1.1576,0,0
18,2023-03-24,2023-03-24 08:00:00,4,3,5,0,0,12.7,85.6,0.0,30.3,0,0,0,0,1,0,9.4e-05,2,10,34,8,1,0,-1.386,1.3043,-0.4245,0,0
19,2023-03-24,2023-03-24 08:00:00,46,53,80,13,14,10.9,59.0,0.0,12.8,0,0,0,0,2,2,0.001037,3,15,34,8,1,0,-0.2642,-1.54,-0.037,0,0
20,2023-03-24,2023-03-24 08:00:00,66,56,90,20,21,1.8,83.6,0.0,7.7,0,0,0,0,2,2,0.001046,4,53,40,8,1,0,0.2981,-0.4953,-1.1318,0,0
21,2023-03-24,2023-03-24 08:00:00,329,384,578,135,130,12.2,89.1,0.0,23.9,0,0,0,0,14,3,0.006254,5,51,25,8,1,0,2.1286,-0.2812,0.1556,0,0
22,2023-03-24,2023-03-24 08:00:00,220,214,368,75,81,13.9,85.0,0.0,8.6,0,0,0,0,5,3,0.004519,6,50,31,8,1,0,-0.2486,-0.4973,-0.3228,0,0
23,2023-03-24,2023-03-24 08:00:00,83,91,139,32,28,9.5,72.2,0.0,18.6,0,0,0,0,3,2,0.001695,7,14,26,8,1,0,-0.5063,-1.4731,-0.9752,0,0
24,2023-03-24,2023-03-24 08:00:00,3,2,5,1,0,8.1,86.0,0.0,30.7,0,0,0,0,1,0,3.6e-05,0,36,25,8,1,0,-0.713,0.256,0.9423,0,0
25,2023-03-24,2023-03-24 08:00:00,31,33,46,12,12,7.5,64.9,0.0,10.6,0,0,0,0,1,0,0.000437,1,53,39,8,1,0,-0.8268,-1.204,-1.8244,0,0
