zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-06-07,2023-06-07 08:00:00,318,354,525,132,119,20.0,40.8,0.0,12.0,0,0,0,0,20,0,0.006633,1,8,40,8,1,0,-0.6797,0.9588,-0.2808,0,0
2,2023-06-07,2023-06-07 08:00:00,161,168,237,54,55,17.3,49.8,0.0,34.0,0,0,0,0,8,0,0.002914,2,33,22,8,1,0,-1.4658,-0.5334,-1.0896,0,0
3,2023-06-07,2023-06-07 08:00:00,322,345,542,144,152,26.2,75.3,0.0,31.8,0,0,0,0,12,1,0.006732,3,74,16,8,1,0,-0.8706,-0.8758,-0.3587,0,0
4,2023-06-07,2023-06-07 08:00:00,144,145,238,45,38,21.2,71.2,0.0,26.6,0,0,0,0,4,1,0.002701,4,9,8,8,1,0,0.5973,0.2274,-0.5557,0,0
5,2023-06-07,2023-06-07 08:00:00,85,95,158,30,30,19.6,60.4,0.0,7.0,0,0,0,0,5,2,0.001892,5,32,34,8,1,0,0.741,0.4,0.371,0,0
6,2023-06-07,2023-06-07 08:00:00,352,408,586,130,115,26.0,67.2,0.0,27.6,0,0,0,0,22,0,0.007804,6,8,76,8,1,0,0.5502,0.2671,0.2628,0,0
7,2023-06-07,2023-06-07 08:00:00,21,20,30,10,9,21.6,50.2,0.0,14.2,0,0,0,0,0,2,0.000379,7,74,58,8,1,0,-1.0986,0.1287,-0.1167,0,0
8,2023-06-07,2023-06-07 08:00:00,19,16,24,13,12,28.3,88.0,0.0,12.4,0,0,0,0,1,2,0.000364,0,62,80,8,1,0,-1.2503,-0.4877,0.0603,0,0
9,2023-06-07,2023-06-07 08:00:00,129,112,191,52,54,9.3,78.1,0.0,29.2,0,0,0,0,8,0,0.002192,1,5,25,8,1,0,-0.4953,-0.9876,-0.1056,0,0
10,2023-06-07,2023-06-07 08:00:00,322,315,511,127,122,15.6,50.2,0.0,6.4,0,0,0,0,8,0,0.006386,2,48,40,8,1,0,0.9116,-1.3942,0.9517,0,0
11,2023-06-07,2023-06-07 08:00:00,229,228,360,103,102,11.7,70.8,0.0,15.2,0,0,0,0,6,2,0.004899,3,32,48,8,1,0,-0.0991,-0.2435,-0.0613,0,0
12,2023-06-07,2023-06-07 08:00:00,151,154,247,65,56,13.7,43.6,0.0,16.1,0,0,0,0,9,5,0.002814,4,16,53,8,1,0,0.7488,-1.0557,1.0025,0,0
13,2023-06-07,2023-06-07 08:00:00,21,19,15,2,1,12.1,71.1,0.0,26.6,0,0,0,0,0,3,0.000253,5,50,49,8,1,0,-0.6632,-0.5892,0.2156,0,0
14,2023-06-07,2023-06-07 08:00:00,71,79,94,20,20,16.6,41.1,0.0,23.7,0,0,0,0,2,3,0.001216,6,10,63,8,1,0,1.2782,-0.2157,0.7826,0,0
15,2023-06-07,2023-06-07 08:00:00,86,87,151,40,34,20.6,45.7,0.0,10.4,0,0,0,0,6,2,0.001712,7,20,53,8,1,0,-1.3812,-0.4227,-0.791,0,0
16,2023-06-07,2023-06-07 08:00:00,390,330,584,151,136,20.0,41.0,0.0,31.5,0,0,0,0,10,2,0.007253,0,75,42,8,1,0,0.5668,0.6123,-1.0223,0,0
17,2023-06-07,2023-06-07 08:00:00,112,104,215,67,73,23.4,54.2,0.0,34.6,0,0,0,0,8,1,0.002824,1,78,29,8,1,0,-0.0223,-0.6085,1.3941,0,0
18,2023-06-07,2023-06-07 08:00:00,1,1,8,1,0,16.1,48.7,0.0,22.5,0,0,0,0,0,1,9.4e-05,2,10,34,8,1,0,0.18,-0.905,0.1077,0,0
19,2023-06-07,2023-06-07 08:00:00,47,42,89,17,16,19.7,63.8,5.12,6.1,1,0,0,0,3,0,0.001037,3,15,34,8,1,0,-2.0006,1.3695,0.3334,0,0
20,2023-06-07,2023-06-07 08:00:00,47,41,82,17,16,22.4,80.0,0.0,30.2,0,0,0,0,4,0,0.001046,4,53,40,8,1,0,-0.7686,-0.2811,-0.7124,0,0
21,2023-06-07,2023-06-07 08:00:00,299,253,485,131,128,11.7,88.6,0.28,13.7,1,0,0,0,14,1,0.006254,5,51,25,8,1,0,-0.9623,1.1367,0.4763,0,0
22,2023-06-07,2023-06-07 08:00:00,251,295,412,85,86,21.2,83.1,0.0,30.7,0,0,0,0,13,3,0.004519,6,50,31,8,1,0,-0.5872,-0.397,1.3464,0,0
23,2023-06-07,2023-06-07 08:00:00,97,111,141,33,32,20.9,70.6,0.0,29.4,0,0,0,0,3,0,0.001695,7,14,26,8,1,0,-0.659,-0.1325,0.4078,0,0
24,2023-06-07,2023-06-07 08:00:00,0,0,4,1,1,20.2,56.4,0.0,18.0,0,0,0,0,1,0,3.6e-05,0,36,25,8,1,0,-0.8793,-1.188,1.0405,0,0
