zone_id,date,hourly_timestamp,taxi_pickups,taxi_dropoffs,subway_ridership,bike_starts,bike_ends,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,is_rain,is_snow,is_extreme_cold,is_extreme_heat,complaint_count,event_count,page_rank,community_id,in_degree,out_degree,hour_of_day,is_rush_hour,is_weekend,z_subway,z_pickups,z_bikes,is_anomaly,prediction
1,2023-06-30,2023-06-30 08:00:00,322,320,519,117,132,35.9,58.3,0.0,15.8,0,0,0,1,18,3,0.006633,1,8,40,8,1,0,-0.5049,-1.8577,0.2522,0,0
2,2023-06-30,2023-06-30 08:00:00,126,117,218,50,52,22.9,88.7,0.0,25.7,0,0,0,0,2,1,0.002914,2,33,22,8,1,0,-0.6706,1.3304,0.8072,0,0
3,2023-06-30,2023-06-30 08:00:00,372,397,482,152,135,29.7,40.6,0.0,19.6,0,0,0,0,15,0,0.006732,3,74,16,8,1,0,-0.2841,-1.5339,-1.49,0,0
4,2023-06-30,2023-06-30 08:00:00,132,149,229,58,61,30.6,65.9,7.85,25.5,1,0,0,0,9,4,0.002701,4,9,8,8,1,0,-0.5487,-0.5387,1.5337,0,0
5,2023-06-30,2023-06-30 08:00:00,100,102,147,35,30,14.6,69.9,0.0,10.7,0,0,0,0,2,1,0.001892,5,32,34,8,1,0,-0.0511,-0.1472,0.4709,0,0
6,2023-06-30,2023-06-30 08:00:00,390,429,613,154,174,21.6,87.7,0.0,21.3,0,0,0,0,16,1,0.007804,6,8,76,8,1,0,-0.2811,-0.1517,-0.0501,0,0
7,2023-06-30,2023-06-30 08:00:00,16,16,14,6,5,25.8,52.9,0.74,18.3,1,0,0,0,0,1,0.000379,7,74,58,8,1,0,0.9276,-0.2043,0.7009,0,0
8,2023-06-30,2023-06-30 08:00:00,23,23,23,14,13,21.4,82.8,0.0,29.0,0,0,0,0,0,2,0.000364,0,62,80,8,1,0,-1.0649,1.7236,0.6275,0,0
9,2023-06-30,2023-06-30 08:00:00,124,128,167,40,34,10.7,86.5,0.0,30.0,0,0,0,0,4,0,0.002192,1,5,25,8,1,0,0.8177,-0.7111,1.3686,0,0
10,2023-06-30,2023-06-30 08:00:00,305,327,526,137,151,26.4,48.9,0.0,19.2,0,0,0,0,13,1,0.006386,2,48,40,8,1,0,1.2114,-0.8316,-1.3352,0,0
11,2023-06-30,2023-06-30 08:00:00,226,200,431,85,90,24.1,80.7,0.0,33.3,0,0,0,0,9,1,0.004899,3,32,48,8,1,0,-0.8702,0.3038,0.9862,0,0
12,2023-06-30,2023-06-30 08:00:00,146,122,217,55,50,21.2,68.3,0.0,11.8,0,0,0,0,5,3,0.002814,4,16,53,8,1,0,0.918,0.7232,-0.2988,0,0
13,2023-06-30,2023-06-30 08:00:00,13,15,14,6,6,22.8,84.7,0.44,30.5,1,0,0,0,1,1,0.000253,5,50,49,8,1,0,0.22,-0.7773,0.7171,0,0
14,2023-06-30,2023-06-30 08:00:00,64,65,117,35,37,18.7,71.8,0.0,5.5,0,0,0,0,2,1,0.001216,6,10,63,8,1,0,-1.6277,-0.7772,1.2867,0,0
15,2023-06-30,2023-06-30 08:00:00,81,74,145,36,34,15.7,88.2,0.0,5.2,0,0,0,0,5,2,0.001712,7,20,53,8,1,0,-0.6203,-1.1114,0.3375,0,0
16,2023-06-30,2023-06-30 08:00:00,339,321,574,125,109,19.9,72.4,0.0,26.3,0,0,0,0,16,1,0.007253,0,75,42,8,1,0,-1.0336,-0.2532,-1.021,0,0
17,2023-06-30,2023-06-30 08:00:00,165,144,227,60,58,15.4,46.1,0.0,12.2,0,0,0,0,10,0,0.002824,1,78,29,8,1,0,0.2282,0.1717,-0.2853,0,0
18,2023-06-30,2023-06-30 08:00:00,5,4,4,1,0,20.2,80.0,0.0,30.8,0,0,0,0,1,1,9.4e-05,2,10,34,8,1,0,0.6829,-0.107,0.0121,0,0
